id,elv3_window_u_value,elv3_window_shgc,elv3_window_transmittance,ext_wall_rsi,ground_floor_elevation_3_wwr,slab_on_grade_ffactor,roof_rsi,air_infiltration_rate_ventilation_on,air_infiltration_rate_ventilation_off,single_patron_door_infiltration,backdoor_rsi,roof_solar_absorptance,roof_thermal_absorptance,building_orientation,building_depth,ground_floor_height,large_store_width,small_store_width,ahu_motor_efficiency,ahu_burner_efficiency,cooling_cop,ahu_fan_speeds,ahu_fan_efficiency,ahu_fan_pressure_rise,economizer_type,exhaust_air_heat_recovery,temp_setpoint_heating_occupied,temp_setpoint_cooling_occupied,temp_setpoint_heating_setback,temp_setpoint_cooling_setback,supply_air_temp_heating,supply_air_temp_cooling,outdoor_air_flow_per_area,exterior_lighting_w,exterior_lighting_sch,ground_allowance_lpd,ground_lpd,lighting_occ_sensor,equipment_power_density,hot_water_skin_loss,water_heater_efficiency,hot_water_peak_flow,large_max_occupant_density,small_max_occupant_density
3418,1.594,0.601,0.525,1.2146,0.64,1.1757,10.8451,0.47,0.000397,0.101509,0.757,0.41,0.76,44.3938,26.613,6.291,8.011,5.458,0.763,0.7573,3.33724,2,0.5255,1176.1,4,2,18.64,22.84,4.97,2.03,37.5,15.3,0.0009443,9445.104493172508,1,4.019,9.555,1,5.481,2.9291,0.71,1.52e-06,106,20
3419,5.658,0.565,0.535,0.4322,0.72,0.9499,10.3963,0.37,0.000221,0.08153,0.3776,0.22,0.89,-86.4094,34.935,4.961,14.851,4.124,0.675,0.6127,4.82504,0,0.8252,1188.3,4,1,24.74,26.61,4.39,0.41,36.0,12.6,0.0014135,13707.340995569419,0,0.622,16.606,1,8.154,2.2683,1.0,1.06e-06,28,28
3420,4.018,0.642,0.881,1.7862,0.63,2.216,8.9918,0.34,0.000586,0.114236,0.1063,0.85,0.39,-6.0672,68.756,9.334,10.169,6.279,0.865,0.6718,3.68526,0,0.6385,1240.2,4,2,19.81,23.61,3.71,3.17,49.9,14.2,0.0011276,12590.492575799763,1,2.135,11.99,1,14.508,0.656,0.73,1.31e-06,57,16
3421,5.879,0.35,0.874,4.9277,0.54,1.8811,10.6142,0.26,0.000488,0.12842,0.657,0.62,0.41,79.3545,80.021,7.279,16.684,7.898,0.797,0.783,4.7566,1,0.8105,1334.7,1,2,24.57,26.08,2.88,5.34,47.4,14.7,0.0017268,3269.298066136298,1,5.67,7.73,1,4.361,2.5704,0.75,1.13e-06,54,38
3422,4.774,0.565,0.265,5.524,0.44,0.6925,9.8946,0.21,0.000264,0.128476,0.5113,0.63,0.59,34.7224,17.482,3.935,14.623,3.656,0.949,0.7103,3.71941,0,0.5332,1313.8,1,1,18.7,21.67,3.41,4.45,47.9,15.7,0.0007087,11795.330206497945,1,2.114,5.81,0,10.24,1.2639,0.92,1.56e-06,62,9
3423,2.203,0.206,0.419,2.8298,0.31,0.8845,8.5414,0.42,0.000669,0.099647,0.4719,0.72,0.64,53.1952,76.042,5.29,19.041,3.061,0.983,0.7082,4.97424,1,0.7188,1152.6,1,0,21.74,25.65,0.97,5.01,40.8,14.7,0.0010559,8340.364266388166,0,9.876,17.246,1,9.891,1.0746,0.72,1.26e-06,48,38
3424,4.94,0.391,0.641,3.0528,0.42,1.9997,8.5884,0.38,0.000401,0.081451,0.7406,0.62,0.52,3.696,98.093,5.94,7.122,7.496,0.986,0.6245,5.34771,2,0.7514,524.7,0,1,20.03,22.01,0.01,1.08,49.7,17.7,0.001053,13543.715778959491,1,0.098,16.695,1,5.661,1.3492,0.84,1.18e-06,101,18
3425,1.926,0.696,0.249,3.8521,0.29,2.1232,8.089,0.34,0.000627,0.089603,0.3361,0.77,0.56,30.7407,36.904,7.438,13.099,4.119,0.997,0.6011,4.86569,1,0.5163,854.6,2,1,19.13,21.62,5.95,0.21,49.5,14.9,0.0018418,8409.054186596186,0,10.791,9.842,0,14.207,2.7159,0.65,1.86e-06,121,25
3426,3.178,0.39,0.137,1.5891,0.26,2.5846,3.8081,0.26,0.000509,0.080685,0.2096,0.55,0.65,72.5033,88.025,7.395,8.888,3.672,0.654,0.8569,5.36379,2,0.7307,1021.4,3,2,21.44,22.49,5.33,4.63,44.9,17.8,0.0009035,3479.5487192469973,0,3.37,5.888,0,3.895,0.822,0.79,1.63e-06,122,8
3427,2.531,0.63,0.599,5.4321,0.69,0.6999,7.8336,0.47,0.000367,0.148649,0.6395,0.42,0.88,-63.3422,81.549,3.513,7.681,3.699,0.891,0.6058,5.29259,0,0.6954,936.0,1,1,19.06,23.84,0.16,0.39,38.6,13.3,0.0002575,13591.787988557346,1,2.79,8.975,1,10.208,2.9785,0.8,1.88e-06,121,28
3428,4.165,0.706,0.381,5.4504,0.44,0.9226,6.7909,0.57,0.000676,0.132124,0.8337,0.25,0.72,-50.2491,63.206,6.271,16.475,5.685,0.955,0.7016,5.38215,0,0.7427,995.6,3,2,20.56,20.87,5.03,0.65,34.0,10.1,0.0018293,3589.1537293326355,0,4.115,7.797,1,3.181,1.6541,0.66,1.54e-06,111,24
3429,2.281,0.587,0.866,0.6646,0.47,1.9388,7.5198,0.25,0.000647,0.111063,0.5318,0.7,0.83,-19.68,91.26,7.758,10.043,4.929,0.733,0.6908,4.01045,2,0.6452,1077.7,0,1,23.37,24.28,2.55,0.41,31.3,17.9,0.0003975,4617.11730530582,1,0.111,10.615,0,13.048,2.271,0.66,1.59e-06,92,25
3430,5.875,0.242,0.622,2.0176,0.7,2.5471,3.3582,0.6,0.000215,0.094895,0.1195,0.53,0.45,68.5923,99.617,7.222,11.381,7.541,0.602,0.6912,4.08948,0,0.5654,319.2,3,1,19.56,22.37,4.04,0.27,32.5,12.7,0.0011295,3543.838146607966,0,9.744,12.157,0,10.737,0.8328,0.69,1.16e-06,65,17
3431,5.312,0.772,0.283,3.66,0.65,2.1493,11.5742,0.44,0.00023,0.062862,0.3308,0.46,0.27,-56.9595,64.841,4.651,18.428,5.231,0.827,0.7565,4.48316,2,0.7802,725.5,0,1,19.27,21.42,0.59,5.11,37.1,11.5,0.0017013,8186.0611449895,1,8.266,8.771,1,6.55,0.6399,0.88,1.15e-06,80,30
3432,4.145,0.685,0.542,4.4378,0.37,2.6348,4.5166,0.46,0.000445,0.140663,0.9866,0.24,0.26,-22.2305,18.521,9.64,9.361,3.992,0.624,0.6553,3.12189,1,0.8228,550.8,1,0,21.55,24.36,1.33,3.82,48.5,16.5,0.0005422,8067.640303049954,0,6.935,17.974,0,14.813,1.8514,0.76,1.23e-06,79,7
3433,6.043,0.614,0.194,3.2113,0.45,0.5736,4.7502,0.49,0.000201,0.0951,0.5817,0.44,0.81,89.269,82.029,9.614,10.203,7.039,0.892,0.8721,4.63668,1,0.516,673.8,2,0,18.15,25.04,4.28,3.84,47.2,15.6,0.0018298,8176.420231100823,1,2.059,12.153,0,10.457,2.4338,0.92,1.76e-06,117,5
3434,5.026,0.411,0.661,6.9368,0.52,1.7659,8.4087,0.31,0.000421,0.086667,0.2154,0.29,0.43,59.6168,84.464,8.519,19.411,4.171,0.85,0.9035,3.63034,1,0.6061,1460.5,1,0,20.26,24.82,2.11,1.75,38.6,15.9,0.0002409,8185.999953900907,0,7.37,16.528,0,14.284,2.6734,0.66,1.87e-06,77,10
3435,1.722,0.749,0.173,5.4594,0.57,0.7872,7.2429,0.46,0.000251,0.076674,0.5968,0.74,0.21,82.8974,75.762,9.092,14.679,4.603,0.674,0.756,3.15317,2,0.667,1115.6,0,0,19.65,24.83,0.98,1.09,30.4,10.6,0.001767,7036.028801464209,0,0.235,13.204,0,6.965,2.2836,0.87,1.33e-06,41,12
3436,2.251,0.486,0.166,4.2769,0.33,0.5884,4.3266,0.36,0.000368,0.115884,0.8901,0.37,0.3,-79.606,44.223,3.537,13.529,5.02,0.866,0.7894,3.05486,2,0.7944,728.1,4,1,20.6,23.04,0.02,2.52,43.8,10.7,0.0002181,6230.270987811852,0,9.621,18.692,0,12.96,1.9972,0.73,1.64e-06,68,33
3437,6.549,0.783,0.866,3.2323,0.41,2.4731,2.8907,0.51,0.000588,0.081497,0.8142,0.81,0.89,-5.1402,66.245,5.885,6.704,4.155,0.705,0.7365,3.47803,0,0.7243,492.6,1,1,22.29,25.78,1.11,0.34,43.3,13.8,0.0002394,2764.368179835785,0,5.335,6.645,0,13.001,0.8974,0.72,1.67e-06,76,34
3438,1.668,0.332,0.713,4.1162,0.27,2.9695,6.5281,0.52,0.000173,0.066004,0.1037,0.45,0.56,-49.8209,20.334,9.641,17.913,3.545,0.868,0.6299,4.46643,1,0.5488,1120.2,1,0,22.09,23.22,3.27,0.62,37.8,16.5,0.0007983,2279.3405225374604,0,1.442,19.87,0,6.467,0.9676,0.87,1.78e-06,43,13
3439,4.832,0.277,0.336,6.8574,0.63,1.8929,9.4182,0.4,0.000153,0.063216,0.2886,0.41,0.2,69.4164,87.649,3.832,9.257,4.406,0.864,0.8083,4.75162,2,0.8122,1145.8,2,0,24.48,26.3,2.07,1.17,45.7,11.9,0.0003706,11251.814626614645,0,7.706,7.754,0,2.607,0.8572,0.92,1.83e-06,30,14
3440,2.774,0.207,0.208,1.5681,0.55,2.2764,3.971,0.38,0.000249,0.058193,0.9753,0.41,0.64,51.6574,83.744,4.003,19.967,3.257,0.996,0.9316,3.97341,1,0.7168,1134.3,2,2,19.13,20.08,4.0,2.53,35.6,16.8,0.0011799,10998.667584045528,1,8.882,17.055,0,6.788,1.734,0.66,1.53e-06,78,34
3441,4.212,0.79,0.635,0.3574,0.74,2.0415,6.3046,0.51,0.000118,0.059017,0.1747,0.52,0.88,-10.264,70.526,5.915,11.709,5.243,0.881,0.6218,3.14632,0,0.5659,1285.1,3,0,24.17,25.0,3.48,1.1,40.2,12.5,0.0017734,2923.4483480314257,0,2.854,8.457,0,8.248,2.4704,0.72,1.26e-06,65,6
3442,6.451,0.439,0.784,2.6519,0.6,2.0329,2.6054,0.46,0.000142,0.125347,0.3697,0.38,0.27,-80.5336,91.573,6.568,8.137,6.833,0.983,0.7243,4.01399,2,0.6444,443.0,2,2,21.15,26.43,0.05,4.55,34.6,12.4,0.0016591,7109.420152975283,0,6.521,6.635,0,9.999,2.9162,0.83,1.15e-06,102,9
3443,3.571,0.76,0.618,1.3249,0.39,2.2379,7.5163,0.55,0.000436,0.102019,0.401,0.5,0.61,20.7693,57.826,8.408,8.37,4.923,0.731,0.8017,3.81927,1,0.6287,1337.6,4,2,19.12,23.94,0.98,4.4,46.0,11.5,0.0002235,6281.84150105714,1,2.596,6.936,0,14.094,1.0572,0.69,1.5e-06,103,34
3444,5.496,0.797,0.679,3.9213,0.61,0.5245,10.9485,0.25,0.000329,0.079477,0.7155,0.23,0.46,69.5341,92.113,7.229,17.437,5.512,0.957,0.8125,3.59548,2,0.5395,1416.8,3,2,18.7,22.11,0.49,1.45,48.5,17.0,0.0006874,13458.849611008594,1,11.525,7.772,1,10.279,1.6262,0.93,1.48e-06,45,4
3445,5.1,0.508,0.653,5.8144,0.71,2.0866,7.5663,0.22,0.000408,0.115799,0.3786,0.26,0.74,-29.7889,73.942,7.606,19.165,5.272,0.93,0.7659,4.40205,0,0.8373,876.3,1,0,18.21,22.36,0.94,3.05,42.1,17.9,0.0007314,4971.778019737169,1,11.769,16.633,1,7.239,1.8909,0.72,1.39e-06,123,19
3446,2.952,0.699,0.51,0.4632,0.78,1.0886,11.9618,0.21,0.00051,0.087123,0.1504,0.7,0.89,27.8173,97.694,9.561,15.993,7.881,0.715,0.8769,3.23571,1,0.6874,432.5,1,1,22.28,26.41,4.25,1.91,42.1,10.5,0.0008627,3306.171969557038,0,1.564,9.18,1,4.109,0.9083,0.92,1.14e-06,29,15
3447,3.56,0.518,0.602,3.9959,0.36,2.5223,7.0079,0.29,0.000567,0.127738,0.7681,0.83,0.25,-16.0426,51.041,8.095,10.591,6.981,0.925,0.6498,3.77469,2,0.5066,1418.3,1,1,19.73,22.78,1.61,3.12,32.4,10.2,0.0005245,4728.392936479246,0,1.429,7.783,0,14.535,2.8027,0.95,1.67e-06,94,40
3448,3.688,0.725,0.511,6.0011,0.54,2.1527,10.1353,0.6,0.000642,0.09369,0.3495,0.58,0.42,-59.2612,21.36,4.751,12.47,7.899,0.604,0.6334,3.22429,2,0.7242,413.6,1,0,24.81,24.92,1.24,3.74,33.7,10.6,0.0014412,2634.740529344419,0,0.692,7.239,0,12.912,0.9786,0.76,1.16e-06,68,17
3449,5.42,0.338,0.188,5.2083,0.54,1.0396,10.0539,0.49,0.000117,0.104521,0.6173,0.71,0.25,-73.8438,40.669,7.415,6.67,5.637,0.843,0.8163,3.70884,2,0.7315,621.0,3,1,23.79,24.71,0.55,5.04,46.7,13.9,0.0018359,8991.41803894124,1,1.45,6.308,1,4.855,2.2701,0.92,1.22e-06,113,10
3450,4.252,0.731,0.648,1.4027,0.59,0.5356,7.1878,0.22,0.00038,0.107105,0.9709,0.33,0.22,76.3817,39.233,8.773,7.621,7.767,0.834,0.8166,4.8921,0,0.6676,1110.6,4,1,21.05,25.37,2.34,0.15,44.1,16.5,0.0007436,11013.288120789886,1,0.279,15.556,0,9.775,1.143,0.7,1.34e-06,49,10
3451,1.71,0.35,0.603,2.4653,0.29,2.0977,9.4931,0.55,0.000593,0.060676,0.589,0.8,0.86,-53.9631,80.334,2.905,12.111,6.324,0.929,0.8311,4.3764,1,0.5164,525.2,2,1,18.9,23.78,3.62,2.54,39.2,11.9,0.0006275,9969.930275219096,1,5.108,17.017,1,5.591,2.993,0.91,1.02e-06,45,34
3452,2.236,0.245,0.736,3.6018,0.59,1.2522,7.7486,0.58,0.000494,0.087642,0.9265,0.73,0.33,-63.2538,24.492,8.574,13.641,3.517,0.975,0.9336,4.10348,1,0.7063,1369.6,2,0,22.09,26.11,4.36,3.89,43.2,16.4,0.0003796,8715.967854288512,1,8.064,14.532,0,1.98,1.5512,0.81,1.11e-06,99,4
3453,2.747,0.609,0.73,5.7943,0.29,1.8161,4.8264,0.44,0.000312,0.057866,0.1205,0.44,0.79,54.8969,78.208,7.884,8.075,3.241,0.78,0.9211,3.04264,1,0.5116,1480.3,2,0,18.64,22.44,0.81,5.95,39.2,12.4,0.0017815,10574.307626798452,0,1.63,5.433,1,9.46,2.6672,0.94,1.19e-06,84,15
3454,6.384,0.409,0.824,4.7785,0.42,2.1014,7.3667,0.23,0.000692,0.140051,0.7954,0.29,0.43,-75.2951,67.394,4.225,6.096,3.114,0.863,0.8426,3.44751,1,0.6313,300.2,2,2,19.74,26.08,3.25,1.07,30.9,14.8,0.0019521,11717.647447241712,0,1.111,19.581,0,14.418,2.9293,0.94,1.21e-06,90,8
3455,3.74,0.308,0.401,0.6092,0.58,2.8601,7.2015,0.57,0.000672,0.115261,0.5141,0.58,0.48,-73.5514,98.333,2.729,15.822,4.077,0.904,0.712,5.05972,0,0.7703,694.1,3,2,24.49,24.84,4.51,1.66,41.9,13.3,0.0005784,3285.544083053357,0,11.506,18.356,0,4.134,0.8473,0.76,1.01e-06,66,23
3456,3.875,0.649,0.613,5.0325,0.47,0.7466,8.3374,0.54,0.000506,0.105905,0.5293,0.58,0.52,-24.7886,61.48,4.498,8.827,7.575,0.851,0.9082,4.12392,1,0.6351,983.2,2,2,19.27,21.08,3.03,1.87,30.6,10.8,0.0018665,7933.937930753909,0,9.323,5.773,1,13.814,1.9577,0.76,1.56e-06,56,24
3457,3.889,0.529,0.801,5.3873,0.45,0.6135,9.6095,0.48,0.000114,0.080429,0.5173,0.72,0.86,-44.6019,18.805,2.521,6.352,3.842,0.833,0.6502,3.90975,0,0.8466,563.8,0,0,21.48,23.91,2.2,5.94,38.7,18.0,0.000532,9414.099012276807,1,8.047,13.172,0,6.632,0.7125,0.71,1.06e-06,39,22
3458,4.084,0.37,0.266,6.9448,0.54,2.5036,11.518,0.48,0.000485,0.070003,0.6965,0.78,0.23,49.8408,94.757,7.516,17.766,4.894,0.683,0.7786,4.06509,0,0.5045,1049.1,2,1,24.56,26.12,0.19,0.72,41.5,15.3,0.0017456,8380.291699722111,1,0.052,13.544,1,2.419,2.316,0.67,1.96e-06,45,3
3459,3.248,0.705,0.154,5.68,0.4,2.6091,5.1382,0.36,0.000362,0.131545,0.3029,0.28,0.61,-4.7813,34.603,6.351,19.387,3.945,0.693,0.6374,3.64201,2,0.8177,414.6,1,0,24.87,25.92,4.21,1.92,43.9,16.5,0.0010183,9628.014703642895,1,8.639,6.883,1,2.071,0.8632,0.84,1.42e-06,26,16
3460,4.257,0.327,0.504,0.7015,0.3,0.6023,8.7907,0.43,0.00044,0.051621,0.1083,0.53,0.42,81.9722,63.04,5.369,9.488,6.897,0.671,0.9048,3.26606,1,0.7044,997.7,1,0,22.08,24.2,4.25,1.91,39.6,12.2,0.000324,10578.854430057268,1,5.748,8.709,0,9.513,0.8731,0.94,1.65e-06,95,12
3461,4.459,0.231,0.289,2.4766,0.53,1.8766,10.3609,0.6,0.000524,0.086553,0.1135,0.2,0.38,44.5452,64.142,4.851,11.261,4.746,0.968,0.9159,3.65962,0,0.7386,1268.1,3,0,24.97,26.37,0.43,5.45,33.2,12.8,0.0012918,12912.227932251953,0,0.517,12.837,0,9.879,1.0786,0.9,1.24e-06,35,39
3462,3.426,0.494,0.784,4.5886,0.55,2.7654,2.0649,0.46,0.000391,0.136922,0.7254,0.45,0.44,63.2266,21.723,8.717,16.781,7.634,0.932,0.757,4.98272,0,0.6131,1215.9,0,0,18.9,22.47,1.31,4.73,32.2,16.7,0.0003055,12937.339668960643,0,6.017,17.591,0,14.088,0.9296,0.88,1.1e-06,40,30
3463,4.608,0.46,0.38,2.4444,0.41,1.98,8.2428,0.32,0.000639,0.067678,0.6003,0.3,0.74,-0.8181,60.075,4.683,17.113,6.291,0.941,0.8089,3.5301,2,0.5979,1100.7,4,1,21.43,22.81,5.11,1.16,49.6,13.2,0.0015889,5328.992108784165,0,5.71,17.3,1,2.254,1.1462,0.78,1.58e-06,106,28
3464,6.759,0.278,0.595,4.6917,0.54,2.304,2.5841,0.59,0.000352,0.055256,0.3243,0.82,0.23,75.7055,89.438,7.327,9.945,6.548,0.896,0.6423,4.40056,2,0.5235,1200.8,4,0,21.58,24.95,3.86,5.68,38.4,10.8,0.0005207,7142.870392907461,1,4.6,11.352,0,8.165,1.6475,0.99,1.92e-06,20,30
3465,3.065,0.41,0.656,0.8933,0.65,1.1745,7.7562,0.42,0.000671,0.073218,0.8602,0.64,0.87,-77.6888,43.836,2.595,7.316,5.743,0.838,0.7512,3.58476,2,0.8302,1068.7,2,2,20.64,24.17,0.99,4.17,32.7,13.0,0.0003772,12112.393785891036,1,5.038,17.827,1,2.146,2.4525,0.67,1.86e-06,103,3
3466,6.342,0.458,0.629,4.5334,0.46,2.0345,7.9859,0.25,0.00042,0.112162,0.4535,0.35,0.82,-84.0295,24.606,9.764,11.645,4.822,0.683,0.6268,3.88283,2,0.6536,1174.9,4,1,22.04,25.9,4.9,4.41,37.6,10.3,0.0005314,4656.530416381542,1,11.728,11.866,0,2.836,1.7494,0.94,1.58e-06,65,13
3467,5.306,0.353,0.797,0.9991,0.74,1.4551,8.4381,0.29,0.000168,0.099776,0.3289,0.24,0.28,-78.9617,84.607,8.39,19.649,7.702,0.89,0.6778,3.48246,2,0.6346,611.1,4,2,22.11,26.39,4.96,3.35,35.1,10.2,0.0009556,2625.2295762762133,0,3.985,5.874,1,3.498,0.8623,0.89,1.69e-06,34,39
3468,6.769,0.297,0.629,4.301,0.64,1.7603,4.6466,0.21,0.000461,0.106389,0.3352,0.72,0.6,84.5911,94.628,6.57,8.956,4.122,0.963,0.7558,4.63099,2,0.5579,599.6,2,2,19.01,20.7,5.65,5.66,47.6,13.4,0.0002548,13862.840901108219,1,2.165,14.758,0,10.935,1.5655,0.9,1.06e-06,29,14
3469,2.576,0.756,0.468,6.4699,0.55,2.6624,9.0401,0.37,0.000276,0.073396,0.1245,0.38,0.49,34.5749,21.726,9.44,9.811,4.184,0.911,0.8561,5.19929,1,0.741,907.9,4,1,20.44,26.36,4.36,1.03,41.8,13.9,0.0008534,10367.334192880735,1,8.608,11.499,1,12.868,2.4572,0.75,1.05e-06,49,10
3470,1.64,0.622,0.467,6.3584,0.65,2.5661,10.6873,0.41,0.000181,0.125321,0.7861,0.34,0.78,14.3483,62.36,7.99,13.896,7.231,0.852,0.8542,3.94406,2,0.7875,447.6,0,2,25.0,25.85,2.11,1.04,40.7,13.6,0.0012806,8622.99772990145,1,10.843,9.938,0,1.074,0.626,0.79,1.86e-06,124,28
3471,2.301,0.398,0.44,3.5768,0.51,2.1024,6.0878,0.55,0.000191,0.08574,0.9801,0.32,0.45,28.418,97.162,6.191,14.672,4.002,0.624,0.9064,3.11377,1,0.5495,765.1,3,2,21.55,23.43,3.7,4.77,38.1,17.4,0.0019682,13633.441601742044,1,9.225,7.724,1,14.177,1.4836,0.65,1.39e-06,35,8
3472,3.514,0.573,0.676,4.3983,0.33,2.7707,11.8548,0.6,0.000634,0.111819,0.2365,0.31,0.23,-34.5556,58.133,7.481,8.196,7.392,0.899,0.9337,4.90783,0,0.8456,1443.9,3,1,20.97,26.15,1.21,4.63,45.8,12.9,0.0018342,10115.409044598222,1,11.638,13.751,1,5.268,0.7383,0.81,1.79e-06,93,6
3473,6.053,0.385,0.618,6.9758,0.36,0.5982,2.0622,0.31,0.00016,0.066109,0.9657,0.2,0.89,-62.5258,99.79,8.215,16.357,6.937,0.808,0.8399,3.80163,2,0.6322,663.6,1,0,19.34,23.77,2.46,2.81,45.7,14.3,0.0002903,9951.057084263692,0,2.81,10.534,1,4.867,2.2022,0.86,1.67e-06,45,11
3474,2.617,0.343,0.688,2.2851,0.61,2.8385,3.7613,0.35,0.000538,0.09681,0.9573,0.7,0.86,60.3956,15.424,9.281,12.355,6.899,0.728,0.7323,4.24302,2,0.5389,435.8,1,0,24.61,26.34,3.06,0.12,38.7,17.0,0.0018565,3758.6619647844836,0,6.39,14.303,1,13.473,1.8785,0.75,1.98e-06,22,29
3475,3.088,0.223,0.769,4.7878,0.44,1.41,2.7049,0.45,0.000344,0.110293,0.8744,0.6,0.69,8.7817,15.916,3.555,11.638,3.878,0.659,0.809,4.41278,2,0.6428,449.4,2,2,23.78,23.96,2.15,3.76,39.0,12.3,0.0008703,2454.6865128966506,1,4.906,9.489,0,12.504,2.8392,0.85,1.25e-06,73,17
3476,2.045,0.757,0.521,0.3882,0.51,2.2017,9.1432,0.6,0.000654,0.096099,0.7837,0.82,0.35,-51.8511,32.186,3.421,19.688,7.8,0.963,0.9497,4.32614,2,0.5839,844.9,2,0,21.28,22.02,3.7,5.02,36.1,13.1,0.0015814,2412.461365260334,0,4.222,7.118,0,11.818,0.6121,0.97,1.8e-06,69,11
3477,6.563,0.446,0.26,1.3845,0.44,0.56,4.2875,0.4,0.000466,0.068598,0.5874,0.87,0.82,15.8077,86.378,4.519,19.005,4.098,0.953,0.7309,4.09768,2,0.6539,1459.0,3,0,18.03,20.07,3.81,5.1,43.0,16.0,0.0018345,8949.870023041647,1,1.398,9.387,1,9.001,0.7557,0.69,1.81e-06,107,37
3478,2.305,0.457,0.276,3.4251,0.34,1.3913,4.9027,0.32,0.000606,0.066424,0.9851,0.33,0.72,-64.8606,16.141,6.669,15.02,5.821,0.614,0.8785,3.13877,1,0.7508,640.0,4,1,23.81,26.09,1.04,5.9,39.2,13.2,0.001155,12617.258600215968,0,5.412,7.05,1,14.454,1.5936,0.72,1.42e-06,28,36
3479,6.722,0.611,0.68,4.9356,0.53,0.5299,11.2131,0.39,0.000333,0.137443,0.6673,0.28,0.43,87.5286,55.975,6.626,10.335,5.748,0.758,0.7598,4.82811,1,0.6967,973.1,0,1,18.44,20.27,2.81,3.42,30.7,17.4,0.0014881,11557.03632961206,1,5.359,16.656,1,9.459,2.4946,0.75,1.23e-06,57,24
3480,5.992,0.743,0.681,0.6348,0.66,1.4089,10.2311,0.39,0.000366,0.060196,0.2482,0.58,0.47,-83.932,69.422,2.611,11.999,3.635,0.836,0.6811,5.22415,0,0.7336,957.7,1,1,21.01,26.07,0.93,4.41,34.6,16.7,0.0019458,5831.872150638821,0,5.933,16.163,0,2.808,2.7908,0.98,1.6e-06,72,38
3481,1.507,0.729,0.576,2.3045,0.45,2.9804,4.0207,0.5,0.00037,0.082155,0.3903,0.86,0.21,31.8383,81.728,3.789,11.792,3.733,0.82,0.7968,4.08142,2,0.5293,1244.1,2,0,21.71,26.44,0.49,4.39,42.9,14.1,0.0010021,13807.299767237753,0,11.945,12.812,1,11.035,2.6606,0.82,1.07e-06,85,22
3482,3.961,0.561,0.4,6.1611,0.48,0.9658,11.4216,0.46,0.000137,0.056633,0.67,0.41,0.34,-44.2238,42.464,7.49,19.574,3.305,0.981,0.8922,3.34412,2,0.8081,1181.5,1,2,18.21,24.25,5.82,2.62,40.6,16.1,0.0007654,4763.195612613908,1,4.156,8.643,1,5.713,0.9147,0.67,1.05e-06,58,37
3483,2.569,0.487,0.384,1.7077,0.45,2.0765,10.223,0.53,0.0003,0.135486,0.9599,0.9,0.66,-69.4538,47.214,5.887,11.945,3.623,0.797,0.8593,3.84344,2,0.7708,1054.0,0,2,23.65,26.03,0.94,2.68,47.4,12.2,0.0018138,11199.859358092071,1,3.507,15.314,1,7.225,1.08,0.85,1.97e-06,104,32
3484,4.917,0.308,0.745,3.1804,0.68,0.9184,4.4697,0.5,0.000212,0.110997,0.5016,0.23,0.6,21.8108,30.122,4.588,19.975,4.222,0.915,0.9407,5.39743,2,0.5436,1385.4,3,2,22.73,23.88,3.12,0.67,31.2,14.8,0.0017995,7287.400945038013,0,4.572,15.613,0,8.89,2.3021,0.86,1.58e-06,52,36
3485,4.118,0.336,0.537,3.2155,0.47,2.7484,7.5989,0.31,0.000152,0.09908,0.1624,0.2,0.65,-71.218,23.466,5.566,11.758,6.321,0.803,0.8297,5.10735,2,0.7482,1189.4,3,0,24.66,25.83,4.49,5.38,37.7,17.5,0.0015635,11685.455850137934,1,9.623,11.085,1,1.344,2.5977,0.7,1.52e-06,110,18
3486,6.892,0.444,0.316,4.3917,0.82,2.963,9.6525,0.27,0.000161,0.100407,0.5199,0.59,0.38,-84.3146,83.145,5.214,12.218,6.638,0.916,0.8819,5.23162,1,0.5245,789.7,1,1,19.53,25.81,1.64,0.81,37.9,11.9,0.0004401,4131.782341336847,1,3.664,7.521,0,11.125,2.6775,0.7,1.23e-06,64,33
3487,2.824,0.342,0.9,5.1947,0.77,0.9406,4.0632,0.34,0.000107,0.084626,0.4065,0.33,0.59,-48.9791,97.045,5.194,19.134,5.131,0.976,0.711,3.85998,0,0.6476,1317.3,4,1,18.96,26.32,0.69,3.95,42.7,13.9,0.0005905,2685.6052343861693,0,7.032,17.614,0,13.154,1.1545,0.93,1.85e-06,93,35
3488,3.566,0.46,0.581,1.0382,0.59,2.1036,7.4013,0.5,0.000555,0.074648,0.7568,0.48,0.59,48.4005,67.613,2.891,10.998,5.663,0.691,0.8712,5.441,2,0.547,1034.0,4,1,20.05,26.35,0.39,4.65,45.4,11.3,0.0005186,13116.886911395086,0,11.125,11.088,0,13.494,2.3598,0.74,1.43e-06,108,19
3489,5.356,0.332,0.355,6.9058,0.62,1.1188,2.4109,0.59,0.000698,0.069502,0.567,0.37,0.72,74.0536,60.745,6.074,13.972,4.978,0.782,0.8627,3.80766,1,0.573,831.2,4,1,24.6,26.01,0.25,4.57,43.5,12.1,0.0015249,9715.144489524606,0,7.276,18.387,0,3.699,1.644,0.9,1.92e-06,46,37
