id,elv3_window_u_value,elv3_window_shgc,elv3_window_transmittance,ext_wall_rsi,ground_floor_elevation_3_wwr,slab_on_grade_ffactor,roof_rsi,air_infiltration_rate_ventilation_on,air_infiltration_rate_ventilation_off,single_patron_door_infiltration,backdoor_rsi,roof_solar_absorptance,roof_thermal_absorptance,building_orientation,building_depth,ground_floor_height,large_store_width,small_store_width,ahu_motor_efficiency,ahu_burner_efficiency,cooling_cop,ahu_fan_speeds,ahu_fan_efficiency,ahu_fan_pressure_rise,economizer_type,exhaust_air_heat_recovery,temp_setpoint_heating_occupied,temp_setpoint_cooling_occupied,temp_setpoint_heating_setback,temp_setpoint_cooling_setback,supply_air_temp_heating,supply_air_temp_cooling,outdoor_air_flow_per_area,exterior_lighting_w,exterior_lighting_sch,ground_allowance_lpd,ground_lpd,lighting_occ_sensor,equipment_power_density,hot_water_skin_loss,water_heater_efficiency,hot_water_peak_flow,large_max_occupant_density,small_max_occupant_density
2997,3.956,0.276,0.397,4.6975,0.41,2.6654,7.1555,0.56,0.000515,0.097138,0.566,0.38,0.38,60.135,26.818,6.993,6.098,3.588,0.866,0.9075,3.38812,1,0.6942,525.5,4,1,22.23,22.81,1.37,0.28,45.3,11.5,0.0006839,13597.866541582123,1,1.377,17.931,1,4.59,1.5155,0.66,1.35e-06,46,39
2998,3.624,0.712,0.221,0.7355,0.62,2.3116,6.6467,0.59,0.00041,0.061411,0.6111,0.23,0.71,-77.2033,93.987,5.759,7.247,6.303,0.679,0.7922,3.25719,1,0.5621,467.9,2,0,19.11,22.44,4.98,0.41,37.6,11.0,0.0003158,9065.910133811241,0,1.337,11.206,1,11.189,1.0243,0.93,1.92e-06,104,9
2999,4.6,0.791,0.696,4.619,0.35,0.5502,5.3074,0.37,0.000207,0.131718,0.5881,0.24,0.77,-67.2276,38.924,4.917,11.577,4.803,0.649,0.8067,4.825,2,0.8538,655.6,1,0,19.28,26.41,4.78,3.62,49.4,12.2,0.0017779,9379.540746215738,1,5.847,7.589,0,4.582,1.2966,0.68,1.09e-06,22,33
3000,4.87,0.24,0.766,2.4462,0.38,1.9283,9.5242,0.22,0.000592,0.132486,0.839,0.61,0.26,33.8408,77.77,4.979,6.678,4.242,0.752,0.8628,4.39547,1,0.7194,493.8,2,2,20.49,21.17,0.67,1.24,35.0,11.5,0.0015924,4697.324523640587,1,3.367,17.939,0,9.173,2.8903,0.97,1.54e-06,55,7
3001,2.001,0.678,0.7,3.8531,0.31,1.8465,9.0529,0.34,0.000271,0.063718,0.761,0.47,0.81,-75.6022,63.833,6.225,14.216,3.79,0.783,0.7073,4.13917,1,0.5478,1055.9,4,2,23.09,24.08,2.7,3.37,48.3,17.5,0.001221,4187.818137652349,0,11.161,10.11,0,10.126,1.4944,0.85,1.18e-06,105,35
3002,1.783,0.789,0.54,6.4959,0.36,0.8959,3.5545,0.54,0.000358,0.07726,0.7876,0.58,0.82,87.3135,99.786,6.756,10.76,7.178,0.609,0.633,5.2016,1,0.5581,310.8,1,1,21.23,26.76,4.44,3.58,34.8,13.2,0.0014707,5593.284580990859,0,10.645,6.834,0,14.017,2.087,0.89,1.56e-06,72,9
3003,1.847,0.354,0.866,5.6846,0.33,0.9287,8.9561,0.6,0.000322,0.051705,0.3463,0.66,0.58,-40.7259,56.691,5.427,6.495,5.635,0.698,0.7014,3.78884,0,0.7648,1177.7,3,0,24.59,26.19,3.39,2.88,47.7,16.8,0.0002889,12317.490024015686,1,9.523,7.911,1,13.051,2.3898,0.75,1.18e-06,75,29
3004,4.65,0.388,0.836,5.4528,0.39,0.6436,2.6031,0.4,0.000112,0.095561,0.2776,0.74,0.47,-50.9836,18.739,3.48,17.864,5.702,0.666,0.8177,4.24124,0,0.6628,1072.2,0,1,19.14,24.04,3.11,5.12,39.5,16.1,0.0005569,3454.0525790329075,0,5.238,9.614,0,2.119,0.6263,0.83,1.01e-06,25,37
3005,5.115,0.354,0.63,5.6418,0.41,1.7085,8.5738,0.45,0.000332,0.078068,0.1111,0.7,0.58,-31.4169,24.881,3.257,8.705,4.604,0.62,0.8602,3.8894,0,0.6588,825.5,3,2,20.87,21.63,5.44,1.67,37.5,13.0,0.0004194,2365.393602832059,1,1.328,5.64,0,3.3,2.3984,0.86,1.79e-06,36,14
3006,3.498,0.278,0.616,1.7847,0.39,0.7799,9.6938,0.56,0.000605,0.132643,0.861,0.89,0.58,-49.8162,41.16,6.817,8.458,5.691,0.708,0.9181,3.62027,0,0.5493,1474.4,0,2,21.87,26.18,3.4,5.92,38.8,10.2,0.0010005,8321.56300474512,1,1.196,8.853,1,14.36,2.638,0.69,1.01e-06,50,6
3007,4.714,0.229,0.542,3.2671,0.5,2.1626,2.2139,0.37,0.000257,0.123781,0.8982,0.72,0.62,-56.3317,97.676,4.244,14.1,5.262,0.805,0.7364,3.4432,1,0.7038,380.1,0,1,21.27,26.94,4.86,5.34,45.3,12.0,0.0017252,2670.9616081782574,0,10.94,5.635,1,5.713,0.7103,0.92,1.41e-06,67,7
3008,3.779,0.543,0.119,5.9556,0.54,2.0982,4.6857,0.6,0.000169,0.125813,0.7966,0.51,0.62,-66.4515,50.238,5.371,18.359,7.155,0.964,0.9509,5.30157,2,0.8108,311.3,3,0,20.12,20.84,0.31,3.85,39.2,15.8,0.0014678,3676.743666467696,0,3.555,14.05,1,2.651,2.0427,0.91,1.07e-06,21,13
3009,2.528,0.449,0.622,0.3147,0.52,2.5791,3.7516,0.54,0.000178,0.093839,0.6839,0.44,0.5,-11.8175,58.065,9.609,16.375,4.754,0.643,0.8182,3.35428,0,0.5241,1371.3,0,2,18.57,22.66,0.64,2.72,47.2,12.7,0.0019947,13540.543877952945,0,0.183,10.308,0,11.091,0.7147,0.77,1.1e-06,25,19
3010,1.878,0.682,0.291,6.0021,0.53,2.0413,7.729,0.3,0.000237,0.087705,0.557,0.72,0.37,13.7404,12.503,7.243,17.914,4.892,0.66,0.7732,3.98499,1,0.756,656.0,3,2,19.35,23.59,2.46,0.51,32.8,15.7,0.000891,8139.007678467711,0,6.863,9.512,1,14.327,2.7341,0.97,1.61e-06,101,25
3011,4.555,0.767,0.24,0.9453,0.36,0.8884,2.444,0.55,0.000119,0.147781,0.934,0.47,0.68,84.285,66.814,7.563,12.351,7.499,0.706,0.9314,4.87658,2,0.5031,597.8,2,2,19.7,20.24,5.18,5.73,41.1,10.0,0.001606,6302.621273446653,1,1.636,11.273,0,8.566,2.5161,0.82,1.2e-06,79,11
3012,6.036,0.479,0.559,3.4532,0.27,1.0695,8.9458,0.36,0.000634,0.110184,0.3114,0.49,0.39,36.2666,85.357,9.667,18.579,7.834,0.62,0.7566,4.23174,2,0.6383,401.6,2,1,23.91,25.49,0.39,5.22,47.3,17.4,0.0011448,3907.889227842461,0,4.836,17.732,0,10.491,1.868,0.95,1.79e-06,57,7
3013,6.406,0.624,0.158,3.5697,0.62,1.8223,8.5573,0.4,0.000525,0.081853,0.3878,0.71,0.39,74.228,71.351,2.815,14.177,5.918,0.926,0.6041,4.55312,1,0.5883,784.3,3,0,23.59,23.89,0.13,1.04,30.1,10.3,0.0014804,13895.733715707493,0,0.472,15.801,1,4.113,0.7145,0.72,1.61e-06,100,30
3014,4.104,0.494,0.662,2.7103,0.36,2.4316,9.9365,0.6,0.000341,0.088064,0.944,0.84,0.37,-13.508,21.532,7.967,10.233,5.655,0.742,0.9159,3.66977,1,0.7933,1068.2,0,0,18.19,23.68,1.23,0.66,47.4,13.5,0.0014671,3940.9983248697717,1,7.125,16.375,1,5.035,1.9706,0.69,1.23e-06,82,28
3015,6.293,0.784,0.466,5.5689,0.42,1.541,3.1347,0.25,0.000536,0.14581,0.331,0.39,0.77,49.4174,99.823,9.905,17.346,6.608,0.906,0.7357,3.87411,2,0.6505,486.7,3,1,20.41,24.72,5.21,5.05,47.4,18.0,0.0004417,2915.1648425358712,1,6.961,17.057,0,9.002,1.822,0.7,1.01e-06,74,4
3016,1.831,0.45,0.397,4.9829,0.6,2.5265,7.3193,0.34,0.000497,0.062527,0.2069,0.89,0.9,-80.1303,91.396,4.015,11.342,3.427,0.894,0.9249,5.4187,0,0.6571,1465.1,1,1,19.84,26.78,5.77,1.65,39.0,12.2,0.0009559,5903.580644823538,1,1.528,8.76,0,1.794,1.5118,0.91,1.46e-06,78,2
3017,3.061,0.441,0.291,6.1892,0.5,2.3335,3.3789,0.3,0.000566,0.062406,0.779,0.88,0.58,-18.0614,26.291,7.195,8.45,5.569,0.847,0.873,3.59944,0,0.7775,758.0,4,1,22.41,24.59,5.92,5.34,34.2,14.9,0.0018509,13170.519516608809,0,10.561,9.929,0,9.676,1.2012,0.74,1.75e-06,40,28
3018,6.971,0.596,0.433,6.2101,0.43,1.3521,10.7932,0.58,0.000469,0.120611,0.9716,0.69,0.49,45.5376,59.755,9.448,12.04,5.313,0.676,0.7414,5.17626,0,0.6125,1053.2,1,0,23.65,24.78,3.31,3.21,32.7,10.2,0.0018457,6662.161513347215,1,6.267,12.879,0,14.854,1.1615,0.91,1.49e-06,77,11
3019,6.924,0.476,0.324,0.5839,0.32,1.2408,4.2966,0.55,0.00022,0.088182,0.5637,0.21,0.55,34.3718,24.109,6.428,18.292,3.596,0.676,0.9598,5.31117,1,0.8101,728.4,2,1,24.41,26.65,0.15,2.19,31.7,13.7,0.0019632,5178.825521290541,1,2.584,13.354,0,5.714,1.3835,1.0,1.86e-06,46,15
3020,3.09,0.654,0.609,5.7561,0.56,1.0411,4.0742,0.44,0.000697,0.143021,0.648,0.87,0.54,-45.6955,42.656,9.048,14.073,4.293,0.698,0.9184,3.14503,1,0.7897,543.0,0,1,23.9,26.28,1.95,2.08,39.4,16.2,0.0015828,7484.120563097539,0,4.442,5.088,0,9.197,1.3665,0.86,1.88e-06,59,18
3021,6.136,0.777,0.187,6.8423,0.7,1.8289,11.9404,0.58,0.000165,0.125087,0.5356,0.52,0.9,5.9564,81.941,3.122,19.405,4.171,0.78,0.7641,4.67523,2,0.7291,974.5,3,1,22.09,25.09,2.08,5.22,37.7,10.5,0.0003347,12872.380913411906,1,8.581,19.569,1,7.184,1.337,0.87,1.7e-06,52,6
3022,5.15,0.365,0.433,0.7467,0.61,2.2704,9.8689,0.59,0.000282,0.113183,0.9082,0.21,0.72,-32.8809,64.778,4.719,15.799,4.172,0.798,0.8614,3.768,2,0.5916,309.3,1,1,23.18,25.68,3.78,1.82,39.5,14.2,0.0002189,11300.78094340062,0,8.43,16.58,1,8.121,2.3529,0.9,1.01e-06,54,3
3023,4.397,0.301,0.578,4.2048,0.4,1.5366,8.1159,0.6,0.000675,0.10863,0.4908,0.74,0.74,-61.9742,50.333,6.28,15.837,3.551,0.718,0.6122,3.89319,0,0.6887,1405.1,1,1,20.08,23.43,5.25,2.64,48.0,17.8,0.0002636,4373.922992196041,1,8.709,5.416,1,2.272,2.5774,0.66,1.09e-06,30,38
3024,5.817,0.236,0.381,6.4662,0.5,1.2891,6.9197,0.26,0.000551,0.120093,0.2131,0.5,0.44,22.6149,58.552,7.067,8.817,6.736,0.719,0.7105,5.27835,0,0.7565,1140.2,4,1,23.93,25.16,5.6,3.32,45.1,16.9,0.0002815,9261.850656556075,1,11.585,10.7,1,14.34,2.7535,0.97,1.94e-06,47,15
3025,2.916,0.275,0.378,1.9172,0.5,2.1837,10.8717,0.47,0.000682,0.14116,0.5998,0.62,0.24,-39.1336,22.726,9.962,7.944,6.364,0.88,0.8479,4.17576,2,0.5309,635.1,4,0,24.42,26.48,1.68,4.34,45.5,13.0,0.0002414,5716.987635839423,0,8.909,11.531,0,7.196,2.7462,0.77,1.09e-06,118,24
3026,5.815,0.755,0.557,3.0335,0.29,1.9314,3.6761,0.31,0.000133,0.084709,0.7602,0.81,0.87,-87.2279,32.147,6.228,6.586,3.449,0.877,0.7884,3.1357,2,0.5106,561.4,2,0,24.36,25.84,5.03,1.7,38.6,16.4,0.001446,12715.1982918727,1,0.961,12.653,1,14.252,2.751,0.7,1.7e-06,107,9
3027,4.358,0.267,0.726,0.9929,0.55,2.7509,4.3721,0.31,0.000243,0.063106,0.4428,0.9,0.6,-10.3572,16.664,7.022,19.056,5.074,0.618,0.9123,3.48841,1,0.6365,1148.4,2,1,21.71,26.2,2.97,0.09,35.7,16.8,0.0016653,6125.690756052897,1,3.927,9.587,0,11.487,0.7437,0.86,1.25e-06,68,26
3028,5.017,0.684,0.301,5.0576,0.49,2.6004,5.6019,0.45,0.000198,0.12745,0.4231,0.43,0.61,80.273,38.453,6.545,8.249,6.289,0.983,0.7129,4.4434,2,0.7695,361.8,1,1,19.19,22.15,1.37,3.44,40.6,13.0,0.0017515,8103.827159873733,1,4.421,9.62,0,11.237,2.9122,0.84,1.11e-06,38,39
3029,3.934,0.762,0.42,0.2831,0.41,2.1448,3.7927,0.59,0.000445,0.090747,0.3983,0.32,0.81,72.8127,14.526,5.719,9.716,7.229,0.712,0.9595,3.32356,1,0.6248,931.1,3,1,24.68,25.9,4.72,4.42,39.6,11.4,0.0004659,4918.763503039485,0,7.643,18.859,1,1.854,0.7855,0.91,1.94e-06,56,11
3030,3.586,0.728,0.121,0.8505,0.5,0.8542,11.3681,0.31,0.000187,0.103671,0.1531,0.8,0.26,38.7149,59.497,3.953,19.086,6.575,0.941,0.7356,5.24625,1,0.6512,572.4,3,0,21.15,23.1,5.93,0.34,43.0,14.3,0.0018229,9776.451294783928,1,2.293,13.108,0,6.519,1.6297,0.9,1.4e-06,57,33
3031,3.295,0.381,0.467,5.8654,0.67,0.8805,2.1954,0.47,0.000573,0.103846,0.4582,0.56,0.28,-18.3232,79.724,9.517,10.359,7.617,0.788,0.7292,3.19007,2,0.7027,446.4,1,1,22.31,24.2,2.63,3.23,47.8,10.0,0.0012916,9190.649140709276,1,9.106,11.768,0,3.013,2.9335,0.75,1.86e-06,23,27
3032,5.397,0.334,0.631,0.6097,0.49,0.7826,9.327,0.42,0.000256,0.089668,0.1437,0.88,0.66,82.87,72.725,8.193,10.569,6.237,0.826,0.8337,4.03291,1,0.5445,990.6,0,2,21.82,23.2,2.0,4.62,47.0,12.4,0.0005421,13859.794205925153,1,7.668,18.449,0,14.551,1.4004,1.0,1.72e-06,105,4
3033,6.146,0.601,0.821,3.1098,0.44,1.1649,11.1369,0.44,0.000166,0.0641,0.2445,0.53,0.54,46.7018,17.786,8.224,19.8,5.45,0.732,0.955,3.14839,0,0.5481,872.0,2,0,23.1,24.5,1.88,0.81,32.5,13.6,0.0015342,5143.539030532067,1,10.212,14.444,1,8.039,0.679,0.87,1.39e-06,74,17
3034,5.733,0.674,0.332,6.4641,0.37,1.7468,9.2907,0.21,0.00066,0.145428,0.1442,0.49,0.9,-33.2243,40.037,4.151,6.161,5.385,0.967,0.6184,3.82535,1,0.6082,852.4,4,1,18.07,23.72,3.36,1.0,38.9,17.7,0.0016158,11856.76404391753,0,10.357,15.302,1,7.888,2.6011,0.66,1.06e-06,66,10
3035,5.591,0.433,0.556,6.4904,0.52,2.3448,2.9463,0.46,0.000332,0.074609,0.5652,0.3,0.66,-39.2532,95.455,7.241,17.459,3.159,0.627,0.7978,5.02351,0,0.5543,457.9,4,2,18.61,20.46,0.57,1.92,40.9,11.7,0.001575,12684.142695679306,1,2.195,14.402,0,14.966,1.2336,0.91,1.82e-06,114,39
3036,5.853,0.476,0.181,2.1878,0.36,1.3139,9.6892,0.34,0.000502,0.10415,0.535,0.67,0.69,72.3099,31.149,8.631,16.446,7.979,0.789,0.6555,3.0193,1,0.7479,900.8,0,0,18.0,20.38,1.74,2.79,43.5,13.9,0.000543,5554.104588510358,1,0.972,18.895,0,14.736,1.782,0.96,1.15e-06,107,25
3037,1.643,0.221,0.771,4.8893,0.44,1.5286,2.3368,0.58,0.0002,0.055902,0.9595,0.67,0.29,18.3392,93.069,6.307,18.514,3.358,0.663,0.929,4.10523,1,0.5536,1437.2,4,0,20.13,20.66,4.68,1.68,47.4,13.9,0.0009845,4733.117946609373,1,1.651,6.62,0,6.378,2.7568,0.71,1.28e-06,79,18
3038,2.619,0.413,0.836,4.74,0.71,2.5737,11.2587,0.44,0.000632,0.118126,0.8773,0.55,0.59,54.8288,41.911,8.609,12.072,5.002,0.737,0.9186,4.02252,1,0.5812,450.5,3,0,20.82,23.64,2.54,5.9,47.3,16.7,0.0005326,10609.98335640346,1,7.772,16.618,0,3.655,1.4255,0.76,1.81e-06,122,31
3039,3.616,0.723,0.793,1.1184,0.84,1.6217,6.6538,0.33,0.000288,0.104977,0.8724,0.76,0.31,-65.0708,67.443,2.57,10.1,4.388,0.659,0.8873,3.16428,0,0.6524,635.8,3,1,19.93,24.6,5.31,4.53,44.0,12.7,0.0012805,9751.7122935893,0,2.061,5.581,0,12.93,1.4502,0.83,1.12e-06,110,2
3040,6.745,0.417,0.491,5.0409,0.8,1.2185,4.7237,0.26,0.000545,0.13739,0.2586,0.33,0.7,33.1423,32.065,5.011,15.382,5.429,0.762,0.958,5.49519,0,0.7638,768.0,3,2,19.95,25.15,3.82,1.68,31.8,15.2,0.0018731,2288.170669473409,0,2.52,13.314,0,14.386,0.873,0.94,1.15e-06,61,21
3041,4.127,0.68,0.426,0.2967,0.7,2.6732,4.9033,0.26,0.000641,0.108963,0.7873,0.73,0.26,-2.5625,56.576,4.127,19.29,4.403,0.895,0.6959,5.16111,2,0.7018,1403.8,1,1,18.76,24.78,1.21,2.74,38.2,12.7,0.0008541,7470.847919173729,1,1.51,15.471,0,12.906,0.6777,0.91,1.99e-06,97,31
3042,5.428,0.716,0.247,6.7462,0.33,0.6724,4.4002,0.24,0.000592,0.149988,0.2106,0.47,0.29,-8.8048,25.359,3.817,10.806,3.472,0.981,0.7518,4.89634,1,0.512,1415.6,0,2,21.82,22.26,5.63,0.57,45.4,10.6,0.0002341,3631.608898058796,1,5.544,7.525,0,5.234,2.5331,0.98,1.39e-06,82,36
3043,3.7,0.627,0.556,2.9495,0.66,1.0201,7.544,0.55,0.000382,0.083414,0.7634,0.47,0.82,-3.7674,89.023,5.04,19.502,7.116,0.922,0.6062,4.20018,1,0.6781,1411.2,0,2,20.91,21.75,0.97,3.8,43.1,14.8,0.0009299,2322.754687513591,0,5.518,8.709,0,3.878,1.8001,0.75,1.42e-06,87,24
3044,6.052,0.346,0.848,6.3228,0.3,2.2922,10.5283,0.49,0.000524,0.131521,0.6128,0.82,0.54,75.1788,16.621,9.402,10.713,3.707,0.855,0.8024,4.64423,1,0.7059,1482.4,2,1,22.87,25.21,4.49,0.83,37.2,14.6,0.0013465,12455.915337109192,0,5.776,5.503,0,9.996,2.9617,0.75,1.63e-06,74,39
3045,2.791,0.206,0.862,0.8397,0.72,2.4948,7.9636,0.42,0.000152,0.106376,0.1141,0.64,0.68,3.1292,40.899,3.927,18.927,3.935,0.927,0.6502,3.92619,2,0.7855,1223.6,1,0,24.71,25.25,1.31,5.21,43.6,15.6,0.0019674,4361.316892425735,0,1.301,10.633,1,9.577,0.6097,0.83,1.08e-06,117,38
3046,4.763,0.396,0.72,3.1636,0.39,1.3136,8.0797,0.29,0.000539,0.108654,0.8636,0.8,0.65,-46.0871,95.058,4.086,16.721,4.05,0.705,0.8836,5.3086,0,0.6401,519.8,2,0,23.23,25.57,0.43,4.72,38.4,14.0,0.0002348,8685.913381680013,1,10.77,14.998,1,5.492,1.8153,0.87,1.16e-06,79,32
3047,1.421,0.541,0.594,4.8817,0.77,1.2388,5.3687,0.55,0.000421,0.132895,0.9354,0.42,0.25,-85.8584,76.765,3.819,19.83,4.085,0.842,0.9527,5.33742,2,0.6351,1117.3,4,0,20.38,24.17,5.02,3.23,32.4,12.7,0.0018614,13291.807664651553,0,10.909,5.545,0,10.211,2.9779,0.67,1.13e-06,97,31
3048,2.169,0.515,0.858,3.67,0.49,1.6229,6.9716,0.51,0.000499,0.122714,0.5692,0.76,0.38,29.4755,82.971,9.466,16.822,3.389,0.795,0.6441,3.17651,1,0.8364,424.9,0,1,20.15,25.36,2.53,1.56,31.8,10.7,0.0019165,8889.075067463617,0,3.405,19.484,1,14.983,2.6205,0.68,1.92e-06,64,20
3049,6.097,0.691,0.887,6.0469,0.43,1.4673,10.8209,0.51,0.00021,0.14616,0.6255,0.42,0.66,-65.7825,90.226,7.485,7.547,7.915,0.628,0.932,3.33896,2,0.5473,1251.1,1,1,18.86,23.67,0.29,3.52,44.5,14.9,0.001588,5320.127487263801,1,5.35,6.701,1,10.741,1.7154,0.69,1.08e-06,114,37
3050,5.107,0.633,0.212,4.5938,0.29,1.6113,6.1137,0.4,0.000301,0.080058,0.7833,0.36,0.61,-47.0335,25.064,3.851,7.028,3.133,0.673,0.7859,5.37179,1,0.8399,1234.2,2,1,18.64,24.86,1.16,1.86,31.6,10.1,0.0010579,5292.573053700543,0,9.783,9.564,1,7.426,0.9971,0.99,1.22e-06,71,13
3051,3.749,0.459,0.381,2.1497,0.7,1.394,5.6349,0.56,0.000103,0.109926,0.7622,0.51,0.52,47.601,43.238,4.658,17.953,5.268,0.647,0.9077,4.39761,1,0.577,324.3,3,0,21.63,22.7,0.33,4.37,34.7,16.0,0.0006983,4776.336979289632,0,2.883,8.783,1,7.659,1.5898,1.0,1.15e-06,89,19
3052,4.25,0.69,0.454,1.4795,0.35,1.5773,4.5647,0.2,0.000458,0.065888,0.3106,0.36,0.48,60.8046,58.048,4.321,9.696,6.149,0.832,0.8787,3.1369,0,0.6532,1121.0,2,2,19.48,20.63,3.96,2.89,50.0,13.0,0.0003737,2341.104739427165,0,4.315,17.605,1,9.543,2.9275,0.69,1.01e-06,42,21
3053,5.54,0.36,0.192,2.1802,0.62,1.9741,8.4291,0.43,0.000423,0.136516,0.9861,0.69,0.76,-75.5712,24.724,9.701,15.754,6.662,0.685,0.93,3.32455,2,0.5786,1319.7,1,1,18.55,21.46,5.56,1.3,41.1,14.7,0.000308,13826.967111846727,0,7.526,7.629,0,9.177,0.629,0.84,1.61e-06,98,13
3054,1.772,0.669,0.429,6.0312,0.3,1.3732,10.577,0.35,0.000357,0.113784,0.1685,0.36,0.69,44.8788,61.95,8.898,14.707,7.908,0.84,0.6789,3.63785,0,0.6101,1307.7,2,0,19.94,21.42,4.41,5.07,47.1,10.7,0.0008508,3559.304759246841,0,5.139,11.936,0,11.686,1.1333,0.9,1.96e-06,51,21
3055,6.768,0.601,0.535,1.351,0.45,2.9655,7.7007,0.49,0.000117,0.083369,0.9134,0.38,0.3,-30.4755,51.971,5.559,6.852,3.167,0.826,0.6878,4.31545,2,0.5229,937.0,1,1,24.31,26.94,5.84,5.73,48.1,17.5,0.0009948,3771.3334653447846,0,9.504,14.473,1,14.234,0.8248,0.66,1.41e-06,123,15
3056,6.134,0.314,0.138,1.9792,0.36,0.6771,5.5531,0.28,0.000296,0.060972,0.9564,0.42,0.36,-31.0774,75.716,7.48,7.897,4.971,0.943,0.6094,3.90235,2,0.601,1233.2,0,2,22.25,25.79,1.46,5.7,37.2,17.2,0.0009788,2375.448819247476,0,11.829,8.848,1,13.596,2.1117,0.74,1.68e-06,57,38
3057,2.014,0.311,0.581,6.7072,0.46,0.9875,8.3247,0.51,0.00057,0.083652,0.5782,0.27,0.32,71.0907,14.937,5.571,10.744,7.593,0.974,0.8579,3.2775,2,0.6414,381.9,2,2,22.95,26.86,3.61,0.1,47.2,16.5,0.0008218,11879.446876701513,1,11.795,6.564,0,13.682,2.6735,0.9,1.53e-06,109,6
3058,5.146,0.664,0.773,5.6571,0.61,1.9236,9.2261,0.32,0.000131,0.145199,0.3046,0.51,0.25,18.1136,17.231,9.51,14.07,5.169,0.634,0.6876,4.84369,2,0.6089,428.9,3,0,22.55,26.73,3.86,0.34,45.5,10.9,0.0006613,13068.13447433914,1,9.621,18.566,1,10.4,1.7845,0.98,1.79e-06,70,40
3059,4.72,0.454,0.252,5.0342,0.47,2.0653,11.1014,0.58,0.000555,0.060055,0.8619,0.22,0.2,28.9156,28.43,7.173,12.065,5.824,0.961,0.6855,4.77314,1,0.548,1000.0,1,0,18.51,22.2,1.1,2.14,39.0,14.4,0.001419,11171.613229066148,1,9.812,6.851,0,11.669,1.1356,0.76,1.7e-06,88,35
3060,6.636,0.434,0.495,0.6251,0.76,1.79,8.7547,0.28,0.000436,0.057169,0.6125,0.23,0.79,44.1314,45.33,5.362,13.12,7.191,0.771,0.8046,4.71581,1,0.8267,987.6,3,1,22.12,25.96,1.78,4.63,30.1,15.0,0.0017055,11943.634561747465,1,7.005,12.923,0,3.117,1.2973,0.67,1.27e-06,91,35
3061,5.909,0.332,0.416,5.2369,0.78,1.157,11.498,0.55,0.000415,0.142853,0.3943,0.29,0.31,84.0133,85.553,4.692,14.844,7.447,0.846,0.6179,5.4576,1,0.6509,891.3,2,1,23.61,26.51,2.07,0.91,31.5,14.4,0.0019454,12645.352057042286,0,9.802,13.823,0,1.365,2.3688,0.9,1.89e-06,60,12
3062,3.734,0.5,0.413,4.5755,0.66,2.5354,4.326,0.32,0.000156,0.117168,0.7957,0.53,0.4,-80.8875,92.028,6.661,13.103,5.097,0.983,0.9564,4.81858,0,0.693,838.5,1,1,20.19,26.18,0.92,2.02,38.2,18.0,0.0010084,4983.654751492508,1,0.241,19.083,1,14.813,2.646,0.78,1.42e-06,125,15
3063,5.478,0.385,0.704,0.5998,0.33,2.9662,11.812,0.31,0.000595,0.080427,0.6893,0.6,0.32,-65.5936,53.724,8.961,14.97,4.417,0.972,0.9108,5.01208,1,0.6034,389.6,0,0,23.49,25.6,4.34,5.32,37.7,17.0,0.0016804,13135.005498581635,1,5.287,13.639,1,5.535,1.1604,0.99,1.18e-06,24,5
3064,6.823,0.714,0.665,3.4942,0.51,2.5811,10.5454,0.5,0.000697,0.082632,0.5062,0.84,0.33,41.0131,15.984,3.677,6.407,4.5,0.786,0.942,4.11679,1,0.6844,509.5,2,1,21.58,25.42,2.46,5.26,33.5,11.6,0.0008592,3869.6950238143345,1,4.301,5.004,0,4.987,2.3499,0.95,1.19e-06,27,35
3065,3.963,0.304,0.147,4.1052,0.42,0.8463,9.3114,0.5,0.000189,0.132234,0.4708,0.63,0.38,11.9115,24.65,6.785,12.165,3.393,0.75,0.9449,5.25495,2,0.751,525.1,2,1,19.43,24.66,4.18,2.99,37.5,11.5,0.0008067,2459.955513398487,0,0.84,18.467,1,11.091,2.5492,0.75,1.89e-06,24,22
3066,5.983,0.567,0.85,2.9213,0.52,0.8426,9.3922,0.57,0.000442,0.059091,0.1077,0.41,0.81,-60.609,44.41,4.663,15.477,7.547,0.701,0.6863,3.97831,0,0.5691,583.1,2,2,19.92,26.07,1.52,1.04,35.1,17.5,0.0008683,8917.74419124077,1,0.783,7.561,1,12.097,1.4286,0.99,1.76e-06,82,11
3067,4.788,0.706,0.615,6.5486,0.76,2.2576,2.2825,0.5,0.000409,0.082364,0.5219,0.43,0.8,-16.925,85.061,7.326,17.184,5.86,0.786,0.8473,5.13799,1,0.8248,1270.7,3,0,24.21,26.19,2.41,1.89,30.8,11.7,0.0004707,7395.805353509119,0,8.988,19.179,1,2.824,2.373,0.65,1.36e-06,28,28
3068,3.111,0.41,0.671,6.8604,0.42,2.3458,3.3335,0.56,0.000374,0.102707,0.7606,0.58,0.52,62.5483,92.099,4.024,19.333,6.811,0.829,0.8143,3.68699,0,0.7389,938.3,2,2,19.82,20.69,3.72,2.13,37.7,12.0,0.0019806,10619.85979164494,1,8.716,6.557,0,1.519,1.414,0.73,1.52e-06,79,30
3069,3.146,0.425,0.425,1.4391,0.27,1.0677,8.8133,0.5,0.000103,0.118227,0.6288,0.28,0.21,-12.1767,80.282,2.639,6.976,7.78,0.922,0.6803,3.09256,1,0.7342,1228.1,2,1,23.08,25.93,5.74,0.74,43.1,14.2,0.0008346,2943.0461562145797,0,11.146,15.989,1,13.968,0.6941,0.83,1.68e-06,108,20
