id,elv3_window_u_value,elv3_window_shgc,elv3_window_transmittance,ext_wall_rsi,ground_floor_elevation_3_wwr,slab_on_grade_ffactor,roof_rsi,air_infiltration_rate_ventilation_on,air_infiltration_rate_ventilation_off,single_patron_door_infiltration,backdoor_rsi,roof_solar_absorptance,roof_thermal_absorptance,building_orientation,building_depth,ground_floor_height,large_store_width,small_store_width,ahu_motor_efficiency,ahu_burner_efficiency,cooling_cop,ahu_fan_speeds,ahu_fan_efficiency,ahu_fan_pressure_rise,economizer_type,exhaust_air_heat_recovery,temp_setpoint_heating_occupied,temp_setpoint_cooling_occupied,temp_setpoint_heating_setback,temp_setpoint_cooling_setback,supply_air_temp_heating,supply_air_temp_cooling,outdoor_air_flow_per_area,exterior_lighting_w,exterior_lighting_sch,ground_allowance_lpd,ground_lpd,lighting_occ_sensor,equipment_power_density,hot_water_skin_loss,water_heater_efficiency,hot_water_peak_flow,large_max_occupant_density,small_max_occupant_density
2958,3.657,0.652,0.274,0.3951,0.62,1.0462,7.5261,0.3,0.000608,0.105423,0.3287,0.78,0.68,34.8304,78.973,7.672,19.599,4.615,0.733,0.9499,3.32906,2,0.8544,1181.4,1,2,22.24,24.48,2.35,3.1,39.9,11.6,0.0017067,3002.6957342958826,0,11.563,10.679,0,1.784,1.3211,0.66,1.76e-06,89,18
2959,6.586,0.726,0.629,5.9644,0.73,2.189,2.7407,0.2,0.000214,0.0841,0.3769,0.3,0.58,-3.0556,98.687,7.482,11.762,6.981,0.936,0.6422,5.36344,0,0.6711,558.4,1,2,18.86,26.36,1.89,4.71,41.3,11.6,0.0004339,4397.049379221539,1,8.025,19.594,0,1.553,2.845,0.73,1.25e-06,63,10
2960,3.181,0.498,0.293,1.1148,0.49,2.3054,8.567,0.24,0.000212,0.107519,0.9713,0.67,0.52,-44.4095,42.641,5.448,8.263,7.942,0.856,0.8811,5.05171,2,0.7191,1439.5,2,1,22.15,26.28,5.61,1.65,32.0,11.5,0.0002169,11064.675394438025,1,3.031,6.366,1,2.698,0.7534,0.91,1.33e-06,118,34
2961,3.344,0.304,0.79,1.577,0.28,2.4782,6.6426,0.22,0.000482,0.093915,0.7837,0.89,0.83,-49.0515,90.066,7.004,16.351,6.772,0.753,0.774,4.10834,1,0.5474,500.0,1,1,22.18,24.05,5.52,4.54,48.7,13.9,0.0004859,12587.367122438603,1,10.608,10.922,1,12.418,1.8289,0.69,1.75e-06,64,5
2962,3.422,0.65,0.12,6.3377,0.26,2.9357,7.7578,0.53,0.000497,0.065015,0.174,0.67,0.32,-39.7115,55.717,6.385,9.75,4.533,0.884,0.8218,3.98637,0,0.8084,628.3,0,0,20.7,22.93,1.29,4.14,37.0,15.6,0.0012207,7035.7539009360635,0,6.104,18.623,1,9.694,0.7364,0.8,1.09e-06,53,9
2963,1.324,0.463,0.177,6.2035,0.77,2.8404,5.2339,0.21,0.000394,0.091956,0.8041,0.86,0.85,-26.4081,98.263,6.577,16.195,6.616,0.989,0.7652,4.33247,1,0.7167,1101.4,0,0,20.44,25.47,1.33,4.31,44.9,16.5,0.0005613,5733.175822077117,0,3.146,6.201,0,12.486,0.8813,0.79,1.23e-06,30,34
2964,5.16,0.701,0.434,4.3793,0.65,2.8201,5.6441,0.53,0.000444,0.089341,0.9376,0.74,0.88,-10.7764,26.368,6.488,15.451,7.518,0.905,0.7316,3.20034,0,0.6869,991.9,0,0,21.08,23.0,4.59,0.99,32.8,10.4,0.00182,3336.4557938429343,1,6.652,6.7,0,11.482,1.1518,0.92,1.1e-06,123,40
2965,5.918,0.422,0.363,3.0158,0.56,1.1249,10.4539,0.49,0.000109,0.107275,0.2245,0.85,0.88,84.4352,81.701,9.777,15.389,6.614,0.744,0.9169,3.61611,1,0.7159,1222.3,0,2,21.34,26.58,0.43,2.04,49.4,17.9,0.0010548,4487.026625734221,0,8.882,5.735,1,12.032,1.0606,0.93,1.59e-06,86,15
2966,1.223,0.354,0.839,5.3251,0.75,2.4485,3.5283,0.45,0.000414,0.110417,0.3995,0.24,0.88,16.1739,34.606,4.273,11.344,3.825,0.701,0.6177,4.80363,1,0.5447,1367.3,2,2,19.29,26.91,3.66,1.97,43.7,14.7,0.0006096,7074.163319489047,0,1.322,19.739,1,11.996,1.1943,0.73,1.55e-06,58,7
2967,3.838,0.234,0.71,5.9914,0.26,1.1164,8.6094,0.54,0.000453,0.136966,0.8368,0.52,0.7,-49.65,69.259,5.708,18.09,3.837,0.852,0.8382,4.05948,1,0.5174,643.7,2,0,21.41,23.9,5.57,2.65,44.1,15.3,0.0016643,6770.597780777011,0,7.416,14.692,0,9.459,2.6789,0.93,1e-06,103,20
2968,2.32,0.678,0.467,3.0115,0.73,2.1118,11.1567,0.31,0.000308,0.073728,0.709,0.8,0.61,15.7282,18.573,4.557,16.89,6.414,0.747,0.7061,4.36871,1,0.7061,1332.7,3,1,23.09,25.81,3.08,2.6,32.9,12.8,0.001629,3423.206537941366,0,10.538,9.477,0,1.262,2.904,0.75,1.73e-06,94,30
2969,4.695,0.716,0.523,3.6325,0.53,1.1001,10.2695,0.58,0.000304,0.11348,0.9251,0.77,0.47,3.4139,41.995,3.829,14.487,3.024,0.757,0.644,5.16212,1,0.5364,325.9,2,2,24.4,25.14,5.27,1.47,33.5,15.8,0.0007972,10656.566431072262,1,0.218,16.88,0,4.358,1.2683,0.76,1.29e-06,73,20
2970,6.983,0.286,0.393,2.3313,0.72,2.1686,8.775,0.24,0.000288,0.12732,0.3524,0.38,0.89,77.4622,52.6,4.796,10.861,7.344,0.937,0.8666,3.23961,0,0.6862,1276.2,0,0,19.23,21.45,5.51,5.18,33.6,13.4,0.0002487,3680.311494277591,1,6.451,14.649,0,8.454,2.7231,0.81,1.58e-06,66,30
2971,2.848,0.372,0.889,3.9184,0.48,0.9718,10.8802,0.24,0.000362,0.117715,0.1173,0.51,0.63,-69.4006,99.155,8.336,8.836,3.083,0.769,0.7568,3.1127,0,0.5125,1177.6,0,0,22.27,25.57,0.13,5.93,36.0,15.6,0.0004617,2568.3147122060245,1,9.37,18.675,0,4.761,2.2714,0.96,1.86e-06,45,33
2972,2.968,0.47,0.323,5.3624,0.55,1.5912,3.5987,0.57,0.000625,0.111351,0.847,0.26,0.56,-0.5281,12.381,8.715,18.878,6.108,0.836,0.6154,4.99415,1,0.7681,389.4,3,1,18.8,26.7,2.17,3.9,31.2,11.0,0.0011452,3834.533783276668,0,8.591,18.273,0,2.846,1.3375,0.67,1.83e-06,79,7
2973,5.709,0.214,0.714,4.5565,0.77,1.6103,6.8322,0.55,0.00021,0.057436,0.8643,0.7,0.31,73.1704,38.652,3.21,17.777,4.046,0.748,0.6117,4.44892,2,0.8458,1187.9,4,2,19.97,23.18,4.63,0.45,40.4,12.9,0.0003278,6367.580648899853,1,4.778,13.793,0,11.031,0.8089,0.67,1.65e-06,104,35
2974,6.588,0.249,0.626,4.1333,0.45,2.4497,6.391,0.48,0.000294,0.149498,0.7945,0.27,0.53,-51.5557,36.544,8.083,9.213,5.537,0.619,0.9475,4.75138,0,0.5847,1274.7,0,2,19.72,22.46,2.42,2.21,33.3,16.0,0.0014489,8117.727906505192,1,8.984,19.286,0,5.65,2.4999,0.8,1.15e-06,103,12
2975,1.709,0.371,0.496,6.7556,0.32,1.4838,3.1656,0.2,0.000475,0.068761,0.683,0.44,0.68,40.78,82.559,6.397,19.823,5.847,0.979,0.7087,4.88151,1,0.5469,1227.8,0,1,22.54,26.49,3.5,4.97,44.0,10.5,0.0011282,11329.574509945201,0,4.344,15.753,1,11.454,0.9948,0.85,1.21e-06,29,10
2976,4.821,0.279,0.386,5.8414,0.5,2.2931,6.3653,0.53,0.000596,0.147519,0.4397,0.72,0.23,4.0211,62.221,7.172,15.066,6.31,0.904,0.8137,3.5272,1,0.7384,1184.4,0,0,23.1,23.22,4.78,2.77,32.2,16.0,0.0017845,6809.631393065669,1,5.45,5.276,0,12.404,1.3748,0.73,1.26e-06,60,24
2977,2.521,0.428,0.855,4.9541,0.57,1.2556,8.4796,0.59,0.000444,0.147624,0.3708,0.76,0.54,42.1631,39.675,4.758,11.839,7.798,0.658,0.8818,4.39387,2,0.6284,756.1,3,1,24.43,25.08,5.99,4.1,35.1,17.6,0.000791,11760.713338564918,0,11.113,6.927,0,6.696,0.9195,0.97,1.65e-06,115,35
2978,2.449,0.23,0.787,4.2049,0.34,2.8881,5.4419,0.58,0.00036,0.117162,0.657,0.38,0.76,-47.2367,62.851,4.005,13.776,3.877,0.888,0.7813,3.34724,2,0.5423,1327.0,2,2,24.48,26.62,5.75,0.05,32.2,15.3,0.0004639,2208.672032615596,0,5.118,13.191,0,1.331,2.1625,0.79,1.67e-06,123,14
2979,3.309,0.247,0.607,2.4575,0.64,2.5945,9.3226,0.43,0.000524,0.108575,0.6297,0.3,0.21,-71.5349,99.102,4.227,11.247,7.531,0.883,0.9586,5.21303,2,0.6173,604.5,2,2,22.59,26.75,5.02,0.45,44.1,17.9,0.0004332,8683.157536911245,1,10.844,6.411,1,11.953,0.9032,0.67,1.53e-06,48,27
2980,1.423,0.535,0.667,1.1936,0.53,1.944,2.1964,0.34,0.000194,0.096064,0.5797,0.86,0.76,-53.1355,21.361,4.285,8.783,7.275,0.956,0.6606,5.26226,2,0.7321,783.6,3,2,20.87,24.43,0.92,5.41,33.0,15.9,0.0008465,13505.555481047686,1,2.909,13.752,1,3.846,1.6083,0.77,1.78e-06,123,27
2981,2.554,0.478,0.193,6.539,0.55,0.9884,9.7091,0.48,0.000697,0.089425,0.4376,0.45,0.85,-21.3181,15.39,5.293,6.571,3.568,0.857,0.7859,4.28078,1,0.8569,464.1,2,2,22.21,25.2,3.0,3.74,37.9,16.5,0.0011085,8782.693678713185,1,5.948,9.362,1,6.985,1.9842,0.82,1.13e-06,71,29
2982,6.839,0.342,0.149,6.1521,0.28,2.2049,5.2222,0.24,0.000466,0.092567,0.4136,0.33,0.59,-41.8614,50.613,5.701,11.402,5.508,0.757,0.9365,3.68443,1,0.7883,379.6,4,2,20.83,21.79,4.9,5.83,49.8,11.1,0.0011988,12037.96447941081,0,5.285,16.535,0,11.167,1.8039,0.79,1.64e-06,32,29
2983,4.626,0.726,0.571,5.8535,0.71,2.8388,10.8041,0.52,0.000403,0.098268,0.621,0.85,0.27,33.5928,72.102,5.313,17.696,7.5,0.966,0.7662,5.39767,2,0.6516,949.8,3,2,19.35,25.77,5.05,5.71,37.8,10.6,0.0015997,12104.398686793042,1,1.974,11.176,1,7.993,2.921,0.78,1.17e-06,76,30
2984,1.248,0.36,0.208,2.8617,0.51,1.9761,2.639,0.26,0.000487,0.051632,0.7262,0.38,0.37,-43.5228,43.021,9.138,13.492,3.7,0.932,0.8905,3.12535,2,0.6356,599.4,4,1,19.62,25.31,3.33,3.11,36.5,17.0,0.0007374,12365.09785205043,0,9.888,6.449,0,5.81,2.1648,0.91,1.34e-06,24,4
2985,1.879,0.52,0.437,5.8577,0.62,0.5179,9.6672,0.21,0.000674,0.109917,0.6165,0.69,0.61,-58.9848,38.012,3.639,19.242,7.353,0.961,0.9466,3.88889,2,0.743,514.4,0,1,20.9,26.2,5.67,2.19,33.0,10.7,0.0019389,6269.456222300978,0,4.533,8.168,1,4.482,2.624,1.0,1.48e-06,103,16
2986,1.611,0.57,0.372,1.5722,0.29,2.9432,7.8057,0.59,0.000489,0.055217,0.1744,0.51,0.62,-10.3212,75.161,9.967,10.036,7.916,0.696,0.9023,3.71993,2,0.8532,333.8,1,0,22.88,25.49,0.6,4.76,45.4,17.7,0.0013462,8786.431060318935,0,0.051,8.225,0,13.635,2.0912,0.99,1.47e-06,121,17
2987,2.515,0.555,0.105,6.7753,0.51,2.3409,2.9418,0.33,0.000281,0.110012,0.5164,0.81,0.88,22.6854,14.961,7.732,11.483,7.18,0.778,0.6262,5.11766,0,0.7834,1274.7,1,1,18.55,23.37,2.44,3.51,36.4,15.4,0.0012128,7727.292203965784,0,0.518,8.971,0,11.101,0.6434,0.7,1.66e-06,54,28
2988,6.58,0.62,0.772,4.1759,0.27,2.6249,5.2132,0.28,0.000407,0.084405,0.1268,0.23,0.24,25.0807,13.012,3.766,10.111,4.368,0.773,0.9488,4.33778,0,0.7701,316.8,3,1,20.76,23.37,4.68,0.05,36.2,10.6,0.0016657,7779.717027363481,1,5.139,11.952,1,6.741,0.722,0.66,1.34e-06,47,17
2989,1.315,0.518,0.814,2.4812,0.6,1.6602,11.254,0.3,0.000504,0.090234,0.5805,0.62,0.35,-31.9564,63.058,4.262,15.339,7.225,0.604,0.7619,4.77796,2,0.7299,1483.5,2,1,20.93,21.74,4.91,4.48,37.9,15.7,0.0015827,9087.571329833521,1,5.776,6.321,1,9.324,1.9087,0.83,1.39e-06,58,2
2990,1.364,0.578,0.796,0.4682,0.26,1.2159,3.6665,0.29,0.000388,0.069144,0.5696,0.34,0.78,-66.0611,47.013,8.433,11.062,5.764,0.602,0.6225,5.43064,0,0.7867,1377.2,0,2,24.91,25.53,2.95,0.38,43.7,13.8,0.0008516,2184.5030786321386,0,9.015,10.796,1,2.677,2.5134,0.88,1.52e-06,43,9
2991,5.146,0.353,0.723,2.0057,0.53,2.3783,6.5064,0.57,0.000176,0.062891,0.6039,0.43,0.86,73.6419,31.965,4.151,6.265,6.641,0.727,0.7014,4.95256,0,0.8569,705.9,1,1,20.77,24.05,3.97,1.54,37.1,10.2,0.0006987,6984.487052139778,1,10.669,16.002,1,3.883,2.4443,0.98,1.65e-06,113,33
2992,4.577,0.453,0.273,1.6998,0.55,1.7648,8.3465,0.39,0.000419,0.073893,0.8574,0.72,0.3,78.1958,67.444,4.208,8.198,6.952,0.881,0.7151,4.30577,2,0.666,377.3,2,2,19.39,26.33,1.31,1.07,42.8,14.3,0.0015936,6200.378580315474,1,5.962,12.561,1,12.171,0.6783,0.73,1.78e-06,76,32
2993,5.437,0.457,0.25,4.794,0.62,1.3568,6.1742,0.25,0.00017,0.060718,0.8839,0.61,0.52,-60.3952,37.502,6.09,7.706,3.653,0.757,0.8304,3.99468,2,0.5843,1128.5,1,0,24.39,25.42,3.87,1.15,32.8,11.3,0.0010618,11446.852814718122,1,5.376,5.074,1,12.414,1.2429,0.77,1.37e-06,80,32
2994,5.337,0.411,0.324,1.8188,0.77,2.2166,3.8461,0.26,0.000369,0.092483,0.9408,0.44,0.31,81.1595,62.42,3.024,15.689,3.148,0.731,0.9496,3.7363,1,0.6925,944.3,0,0,18.9,25.56,1.75,3.89,32.2,15.6,0.0013105,12793.066286496476,1,0.522,19.833,0,5.736,2.6902,0.9,1.11e-06,22,10
2995,3.529,0.525,0.493,1.0657,0.61,1.8068,6.2426,0.58,0.00033,0.103878,0.9581,0.3,0.23,40.6213,75.196,8.413,14.339,4.036,0.941,0.8182,3.94857,1,0.8232,720.0,1,1,18.98,21.77,2.05,2.6,37.1,15.7,0.001092,3758.786876844054,1,9.789,9.046,0,1.488,2.6765,0.83,1.7e-06,63,30
2996,6.03,0.364,0.677,3.0969,0.39,2.7055,4.3975,0.57,0.0002,0.145185,0.4532,0.26,0.59,2.0729,79.491,9.502,19.413,3.106,0.782,0.8939,3.25509,0,0.5863,995.4,1,2,22.52,25.12,3.51,3.65,35.6,10.7,0.000268,2152.8820508006243,1,10.439,5.369,1,8.838,0.8283,0.67,1.74e-06,53,31
2997,4.982,0.709,0.535,1.4076,0.32,2.3709,9.5792,0.3,0.000495,0.079242,0.1059,0.71,0.35,65.8299,82.204,3.522,6.919,4.193,0.734,0.6949,3.61084,1,0.5401,1310.4,1,2,20.82,26.46,2.5,5.45,43.8,13.1,0.0012407,11151.984109430019,1,4.623,10.823,1,6.106,2.7492,0.77,1.41e-06,58,31
2998,4.282,0.213,0.394,1.8174,0.63,2.4739,9.8529,0.57,0.000521,0.117986,0.8315,0.22,0.76,-34.2684,55.79,4.214,8.843,4.745,0.736,0.763,3.15049,2,0.6062,981.7,1,1,21.89,25.02,1.9,5.82,46.2,12.7,0.0006553,2534.328724181264,0,6.559,13.947,0,9.026,2.7967,0.69,1.45e-06,72,34
2999,2.96,0.692,0.436,1.9695,0.26,1.3735,6.2966,0.46,0.000631,0.133875,0.7478,0.75,0.4,-50.9907,64.086,8.078,11.512,6.692,0.882,0.7239,4.43926,1,0.5562,954.2,2,1,21.51,24.8,1.19,2.09,39.8,11.5,0.0016687,4508.272990515219,1,0.513,6.224,0,6.014,0.9777,0.81,1.61e-06,125,17
3000,5.42,0.287,0.771,4.136,0.52,2.8195,5.1211,0.21,0.000205,0.137807,0.8398,0.8,0.67,-45.2654,22.893,6.509,11.078,5.364,0.948,0.6131,4.87356,2,0.5374,537.4,3,1,19.43,23.02,5.02,3.34,31.7,11.9,0.0015469,10762.734397920613,0,3.2,9.549,0,11.457,2.918,0.93,1e-06,34,5
3001,5.353,0.713,0.63,1.8955,0.35,1.1511,11.8267,0.42,0.000284,0.075414,0.9124,0.83,0.55,-10.0517,66.581,4.862,8.694,3.354,0.657,0.7912,5.45238,2,0.5294,906.3,1,1,23.4,23.53,5.19,1.02,34.0,17.0,0.0003599,4829.729114077289,0,1.505,11.496,1,5.194,2.7378,0.69,1.97e-06,97,5
3002,2.731,0.593,0.105,0.7369,0.35,1.9398,11.1706,0.48,0.000495,0.110379,0.521,0.49,0.44,-47.3864,36.273,2.639,13.126,7.323,0.778,0.7572,4.68892,2,0.7278,1249.8,0,0,24.55,26.95,1.61,4.65,30.4,15.6,0.0006917,8065.82045815684,0,3.92,9.693,0,3.626,1.0293,0.68,1.93e-06,62,27
3003,2.72,0.352,0.813,3.1282,0.62,2.5971,6.9036,0.47,0.000166,0.111572,0.1967,0.81,0.59,-69.1378,48.752,9.776,12.199,3.908,0.958,0.7826,3.42002,0,0.6434,741.0,0,2,19.46,21.86,2.36,2.28,45.5,16.0,0.0019732,4119.357391911676,0,11.825,6.257,0,2.029,1.3561,0.93,1.71e-06,43,31
3004,2.244,0.407,0.408,0.792,0.52,1.9484,4.1713,0.29,0.000123,0.123411,0.8373,0.69,0.8,-14.0267,77.33,6.431,18.738,4.084,0.69,0.7051,4.94587,1,0.6286,528.2,4,1,22.17,25.84,0.51,0.36,30.0,11.2,0.0015197,4457.289711891423,0,1.464,11.299,1,13.473,1.525,0.94,1.1e-06,100,38
3005,5.363,0.768,0.896,5.9182,0.81,1.3743,11.1033,0.42,0.000124,0.10072,0.3503,0.83,0.36,33.295,59.207,4.028,15.974,5.844,0.985,0.8562,4.72907,2,0.805,1238.6,3,0,18.82,21.59,5.92,1.79,43.3,15.5,0.0007124,10924.22597331145,0,0.814,11.917,1,4.903,2.5877,0.96,1.51e-06,123,35
3006,4.575,0.477,0.894,6.8307,0.57,1.3052,11.9267,0.26,0.000441,0.091725,0.5517,0.89,0.55,-59.9203,92.479,6.407,15.192,6.16,0.631,0.879,3.30363,2,0.6945,1460.9,3,2,22.62,25.21,3.34,1.28,45.3,14.6,0.0003874,12318.364683094089,0,8.647,8.366,1,13.773,1.92,0.97,1.93e-06,93,35
3007,3.412,0.475,0.29,3.1598,0.56,0.5428,3.301,0.56,0.00052,0.072725,0.7387,0.64,0.67,1.3867,81.764,3.31,16.638,6.249,0.757,0.8084,4.62136,1,0.5238,1098.3,2,2,18.42,21.97,2.59,3.69,39.2,16.7,0.0002609,7842.715186350825,0,9.021,11.014,0,12.702,1.2628,0.92,1.4e-06,62,15
3008,5.221,0.25,0.306,0.4397,0.28,2.7951,11.751,0.37,0.000487,0.143617,0.3885,0.72,0.46,5.6461,94.355,9.518,10.187,3.418,0.739,0.7286,5.29055,1,0.8391,691.6,2,1,20.27,23.29,3.15,4.08,40.2,12.1,0.0006255,11795.571111851139,0,6.254,5.318,1,12.973,2.6135,0.76,1.73e-06,40,27
3009,4.344,0.658,0.858,6.0539,0.43,1.7877,3.8891,0.32,0.000565,0.124309,0.4823,0.52,0.48,57.8625,78.471,6.294,18.166,7.016,0.842,0.6195,3.81619,1,0.6518,586.9,2,1,21.03,22.59,4.6,1.98,48.0,13.0,0.0007177,6237.947295362744,1,9.952,17.933,1,8.043,1.135,0.98,1.81e-06,70,31
3010,3.466,0.618,0.287,4.7593,0.65,2.1733,10.8437,0.24,0.000165,0.105066,0.5521,0.76,0.39,61.8954,89.684,8.817,14.076,7.402,0.607,0.8423,5.38687,2,0.6227,367.9,2,1,23.46,26.73,4.99,2.02,35.0,17.0,0.0011364,9777.858529595473,0,11.954,16.499,1,7.82,2.5253,1.0,1.48e-06,103,40
3011,4.101,0.381,0.553,3.3589,0.44,0.953,10.7309,0.31,0.000605,0.118712,0.9822,0.27,0.63,55.4019,38.42,4.847,6.952,4.175,0.759,0.9208,4.45829,0,0.6921,733.0,3,0,20.8,24.82,5.71,1.75,36.0,12.7,0.0016118,7822.81026722064,0,5.889,5.477,0,11.01,1.772,0.71,1.21e-06,115,21
3012,4.328,0.609,0.583,6.8352,0.46,1.3311,5.8381,0.37,0.000199,0.103591,0.7255,0.88,0.41,-30.2527,76.435,5.846,8.807,6.896,0.6,0.7383,5.02952,0,0.5328,543.0,3,1,21.06,26.21,0.91,2.2,49.5,14.1,0.0013952,7905.166211124088,1,6.544,6.617,0,4.85,1.1491,0.93,1.11e-06,97,35
3013,1.249,0.6,0.861,5.6508,0.34,0.9772,9.916,0.53,0.000222,0.061563,0.2731,0.85,0.61,-61.8728,34.269,8.376,8.752,4.927,0.966,0.6376,4.10021,1,0.8166,1229.5,0,2,20.58,24.01,2.88,5.96,49.7,10.2,0.0013078,10082.21739140504,1,10.685,19.224,1,14.22,0.6825,0.88,1.09e-06,103,40
3014,4.789,0.618,0.656,0.4476,0.33,0.8947,8.7886,0.25,0.000528,0.134242,0.6462,0.76,0.65,5.1,42.233,8.11,14.264,5.335,0.876,0.7742,4.79936,0,0.6583,1022.0,1,0,23.55,24.36,5.51,5.65,40.9,13.1,0.0011654,11226.69256810952,0,3.173,18.207,1,2.038,2.1841,0.72,1.17e-06,81,16
3015,5.06,0.794,0.781,4.8414,0.3,2.4432,3.536,0.34,0.0004,0.072356,0.6444,0.35,0.79,-32.6064,54.228,8.232,18.852,4.671,0.968,0.9507,4.43253,1,0.6503,607.0,2,2,24.51,25.79,4.35,3.6,46.4,12.0,0.0011492,3723.9431512993633,1,2.411,6.726,0,7.272,2.0648,0.84,1.36e-06,100,31
3016,6.577,0.412,0.247,0.3545,0.28,2.2271,6.5384,0.52,0.000419,0.089689,0.1018,0.5,0.3,-62.3261,79.458,9.707,7.922,4.635,0.837,0.7809,3.51383,1,0.7733,356.2,4,1,18.34,21.38,1.66,5.84,42.3,17.0,0.0013688,4989.583677722175,0,0.739,10.306,1,6.764,2.4899,0.78,1.11e-06,91,25
3017,2.258,0.211,0.222,2.1989,0.68,0.7693,11.9935,0.26,0.000121,0.072512,0.4125,0.53,0.86,-76.681,65.919,7.811,12.023,7.633,0.859,0.7038,4.66362,2,0.6131,840.8,1,1,21.84,25.79,3.27,1.09,42.0,17.7,0.0007814,10103.962264986587,1,11.761,12.05,1,3.479,1.8733,0.8,1.33e-06,81,11
3018,5.841,0.657,0.555,3.8647,0.33,0.7176,7.335,0.45,0.000313,0.060703,0.4551,0.28,0.54,41.784,92.205,3.374,14.929,4.244,0.683,0.7515,3.18821,0,0.7546,588.7,0,0,22.15,23.65,3.3,5.82,38.1,15.0,0.0009445,11134.587356467491,1,7.682,8.787,1,10.172,0.8698,0.89,1.25e-06,20,25
3019,5.638,0.569,0.421,2.5147,0.69,1.0579,8.9886,0.3,0.000388,0.108697,0.913,0.83,0.35,-53.1568,73.382,9.796,15.517,7.271,0.672,0.8167,4.08858,1,0.8473,838.4,3,1,19.0,20.36,4.81,3.37,34.6,13.2,0.001093,3228.378633211377,0,8.27,10.017,1,1.596,1.3899,0.68,1.79e-06,24,23
3020,6.53,0.341,0.131,2.8913,0.34,1.2839,9.5139,0.47,0.000127,0.129129,0.8702,0.77,0.26,56.5195,37.743,7.476,7.529,4.085,0.613,0.9168,5.4273,2,0.5019,885.9,2,0,21.6,25.49,5.18,5.88,46.9,17.8,0.00118,11422.31301087667,1,2.657,17.275,0,3.169,1.6934,0.97,1.06e-06,21,35
3021,2.773,0.741,0.274,6.2128,0.72,1.9934,2.2338,0.29,0.000453,0.13145,0.7028,0.45,0.76,-31.1508,90.981,2.702,11.244,6.988,0.823,0.9188,4.95779,0,0.6811,1302.4,2,1,22.01,23.55,1.3,4.05,33.6,14.3,0.0009472,9972.828180740791,0,10.428,6.229,0,9.711,2.67,1.0,1.04e-06,77,19
3022,2.23,0.454,0.177,3.7183,0.56,2.2478,11.979,0.52,0.00019,0.088495,0.159,0.37,0.23,8.4232,60.36,7.694,10.57,6.186,0.682,0.6023,3.49727,2,0.5518,538.2,0,1,21.95,26.97,5.97,5.94,38.2,16.0,0.000523,5644.476549419048,0,10.833,5.6,0,2.138,2.0182,0.84,1.87e-06,49,21
3023,1.305,0.263,0.348,0.5316,0.76,0.828,9.0995,0.24,0.000684,0.14277,0.4828,0.66,0.62,-23.1925,36.998,5.079,16.662,5.675,0.851,0.6534,4.74628,0,0.7993,817.4,0,1,21.02,25.53,5.04,1.62,44.2,17.4,0.0007605,2469.0592903039,1,1.373,14.73,0,3.849,1.508,0.96,1.01e-06,96,21
3024,1.436,0.722,0.127,0.341,0.31,1.8027,11.0536,0.27,0.000692,0.138012,0.3108,0.59,0.24,60.1318,73.242,8.629,16.625,3.506,0.61,0.7723,4.11683,1,0.5837,872.8,1,2,21.0,22.94,5.14,1.17,39.6,10.9,0.0006246,8990.340582666257,0,4.508,15.367,0,12.674,1.5308,0.87,1.93e-06,45,30
3025,2.794,0.463,0.333,4.6609,0.47,2.6558,9.6397,0.25,0.000177,0.12682,0.8254,0.49,0.36,71.1397,78.882,4.9,17.675,3.415,0.902,0.6945,4.14982,0,0.5427,1248.9,1,0,22.62,23.99,5.27,5.46,43.3,17.4,0.0012623,6329.092023516643,0,8.132,19.766,1,8.932,2.3642,0.73,1.6e-06,63,14
3026,4.935,0.35,0.608,5.218,0.43,2.7793,3.1618,0.59,0.000525,0.090452,0.4428,0.37,0.26,-57.1297,84.663,8.692,12.463,6.031,0.933,0.7866,3.96794,0,0.518,777.8,4,2,24.97,25.58,5.18,4.53,33.4,12.3,0.001643,4080.3578940930634,1,6.05,18.162,1,2.876,1.1927,0.77,1.03e-06,118,14
3027,3.13,0.221,0.398,5.1497,0.35,0.7683,2.8017,0.47,0.000479,0.13169,0.167,0.37,0.3,-23.7604,38.232,7.173,19.75,7.985,0.618,0.8667,5.28196,0,0.6375,937.5,3,0,23.9,26.2,2.41,3.03,37.4,12.5,0.0006405,6170.784371207119,0,9.257,19.985,0,10.149,2.4104,0.83,1.29e-06,54,38
3028,6.179,0.58,0.45,2.6764,0.37,2.1981,3.2752,0.25,0.000679,0.079899,0.8212,0.41,0.58,6.3459,94.528,4.037,17.246,5.63,0.66,0.9006,5.31931,0,0.6314,1347.0,0,0,18.02,23.63,0.85,3.78,33.5,10.9,0.0008388,6907.409904529135,0,4.528,14.198,1,13.709,2.6369,0.72,1.31e-06,37,23
3029,2.626,0.377,0.2,6.3527,0.57,2.9798,2.7658,0.26,0.000555,0.052624,0.859,0.68,0.32,-27.0703,45.814,9.413,16.722,7.069,0.996,0.6805,4.98887,1,0.6213,668.9,3,0,19.84,24.3,0.7,3.79,46.0,13.6,0.0014744,2197.4033560548937,0,3.301,9.795,0,13.952,2.7383,0.97,1.77e-06,70,34
3030,3.185,0.373,0.415,1.6171,0.81,0.9805,3.0714,0.46,0.00053,0.139482,0.3377,0.54,0.81,65.9887,33.737,3.433,13.654,4.336,0.627,0.9315,3.39779,2,0.7728,1428.4,2,2,22.61,22.81,4.16,5.63,37.3,15.8,0.001716,11183.961747454594,1,9.941,14.828,0,1.311,2.5623,0.73,1.82e-06,88,30
