id,elv3_window_u_value,elv3_window_shgc,elv3_window_transmittance,ext_wall_rsi,ground_floor_elevation_3_wwr,slab_on_grade_ffactor,roof_rsi,air_infiltration_rate_ventilation_on,air_infiltration_rate_ventilation_off,single_patron_door_infiltration,backdoor_rsi,roof_solar_absorptance,roof_thermal_absorptance,building_orientation,building_depth,ground_floor_height,large_store_width,small_store_width,ahu_motor_efficiency,ahu_burner_efficiency,cooling_cop,ahu_fan_speeds,ahu_fan_efficiency,ahu_fan_pressure_rise,economizer_type,exhaust_air_heat_recovery,temp_setpoint_heating_occupied,temp_setpoint_cooling_occupied,temp_setpoint_heating_setback,temp_setpoint_cooling_setback,supply_air_temp_heating,supply_air_temp_cooling,outdoor_air_flow_per_area,exterior_lighting_w,exterior_lighting_sch,ground_allowance_lpd,ground_lpd,lighting_occ_sensor,equipment_power_density,hot_water_skin_loss,water_heater_efficiency,hot_water_peak_flow,large_max_occupant_density,small_max_occupant_density
3310,3.525,0.627,0.686,1.1445,0.42,0.6656,6.169,0.26,0.000564,0.069452,0.5505,0.32,0.55,-29.6898,13.676,5.26,9.049,6.087,0.68,0.8144,4.02779,2,0.6569,1412.3,4,0,20.95,24.12,4.69,0.38,45.3,10.5,0.0007458,13555.152955418274,0,10.579,15.691,0,13.456,1.8958,0.77,1.6e-06,43,24
3311,6.233,0.798,0.247,2.81,0.78,1.5316,10.9779,0.23,0.000275,0.098692,0.75,0.84,0.84,-68.8297,53.888,4.463,16.114,7.986,0.981,0.8104,3.6306,1,0.7067,1109.2,3,2,21.81,24.64,2.68,0.84,33.6,17.7,0.0003454,8344.843082133124,0,7.128,16.12,0,1.343,1.844,0.93,1.72e-06,98,17
3312,1.31,0.26,0.396,4.4013,0.5,1.6074,10.6841,0.51,0.00064,0.12127,0.2118,0.34,0.26,-40.1003,19.749,8.987,19.434,5.707,0.982,0.9059,3.75409,1,0.5907,1129.3,1,1,22.31,26.82,0.52,0.49,47.6,13.8,0.0016565,2814.50565932159,0,2.392,10.556,0,7.413,0.7515,0.97,1.16e-06,116,28
3313,2.314,0.778,0.449,1.3545,0.65,1.6442,9.9816,0.25,0.000359,0.143622,0.2349,0.25,0.37,-73.4901,26.418,5.549,14.106,7.63,0.788,0.6629,4.1144,0,0.6195,1022.0,0,0,20.51,21.33,4.21,3.23,43.2,13.6,0.0004931,11941.49263126943,0,2.666,10.128,1,2.996,2.016,1.0,1.66e-06,43,11
3314,3.366,0.623,0.838,3.5823,0.33,0.8064,6.7025,0.56,0.000187,0.05362,0.3331,0.36,0.39,66.6759,66.969,7.754,10.501,7.193,0.738,0.9238,3.2705,2,0.8007,1217.9,4,0,18.17,24.91,5.91,0.51,43.6,12.1,0.0011779,6110.2970650545985,1,10.752,16.385,1,1.115,1.8173,0.75,1.81e-06,95,34
3315,3.365,0.295,0.618,0.8903,0.42,2.3192,7.9374,0.22,0.000659,0.141388,0.9125,0.22,0.55,-0.8306,42.235,8.198,9.356,3.461,0.802,0.6474,4.38384,0,0.8209,786.5,1,1,23.35,23.9,1.46,4.53,34.8,15.8,0.0019935,2925.48019757583,0,0.778,14.706,0,1.213,2.1863,0.66,1.47e-06,31,18
3316,3.515,0.379,0.803,1.3448,0.59,2.7555,8.0052,0.55,0.000509,0.060381,0.9206,0.5,0.45,46.5269,98.294,5.193,15.333,4.87,0.627,0.7292,4.35636,0,0.8393,1299.2,0,2,22.91,26.28,3.05,1.19,40.7,15.6,0.0014457,3183.9630435298213,1,0.818,15.251,0,5.47,1.6036,0.65,1.79e-06,74,7
3317,1.279,0.549,0.404,1.9553,0.54,1.429,10.9246,0.27,0.000529,0.134683,0.2535,0.31,0.4,71.8961,56.273,8.242,17.954,6.031,0.631,0.8655,4.59277,2,0.6969,556.6,3,1,19.95,23.74,4.87,2.21,44.9,13.9,0.0015746,7955.344729670739,0,2.093,8.162,0,10.314,1.0588,0.86,1.74e-06,54,14
3318,3.896,0.221,0.713,3.3933,0.44,2.4773,5.0217,0.33,0.000413,0.061561,0.8724,0.43,0.3,78.0775,86.459,3.013,11.799,7.922,0.789,0.9168,5.17777,0,0.8147,1220.6,0,2,24.49,24.82,0.41,4.45,45.9,16.8,0.00093,12685.713192832402,0,3.473,9.111,1,3.133,0.9968,0.76,1.21e-06,100,24
3319,6.656,0.341,0.502,6.447,0.28,1.9951,4.4631,0.33,0.000436,0.119015,0.7674,0.58,0.69,-53.092,42.41,8.177,19.699,7.662,0.638,0.6422,3.00117,2,0.6073,778.4,2,1,24.82,25.53,2.97,1.91,34.1,11.0,0.0007138,4054.1644000230194,0,11.326,5.3,1,8.438,2.9449,0.72,1.11e-06,50,20
3320,6.595,0.204,0.484,2.295,0.7,1.9555,9.1099,0.41,0.000486,0.062413,0.9037,0.33,0.55,54.4964,75.269,6.81,13.897,5.821,0.704,0.6532,4.04323,0,0.5036,1328.4,1,2,19.09,25.11,4.56,4.36,37.0,13.4,0.001093,10302.227077464771,1,0.42,19.988,0,10.956,1.0434,0.89,1.63e-06,96,12
3321,6.432,0.27,0.164,4.2207,0.44,1.5383,2.1429,0.55,0.000638,0.057999,0.5741,0.2,0.82,-50.5032,53.61,4.902,7.176,7.098,0.701,0.6073,4.68359,1,0.7571,1446.5,1,1,21.77,25.72,3.01,3.62,39.1,14.3,0.0004812,8990.911880327847,1,4.2,7.205,0,5.421,0.7682,0.91,1.46e-06,58,37
3322,2.837,0.755,0.466,1.9919,0.27,2.4364,9.1847,0.57,0.000475,0.065873,0.3003,0.59,0.31,-32.8879,42.593,5.501,7.508,6.67,0.717,0.6589,3.2145,1,0.603,766.4,0,1,24.93,26.64,3.02,5.96,49.1,14.6,0.0018151,10715.232400675108,0,6.717,5.803,1,2.043,1.7741,0.76,1.07e-06,120,6
3323,3.336,0.784,0.835,5.5331,0.37,1.8103,5.7754,0.43,0.000256,0.118852,0.4649,0.88,0.38,-75.3722,41.06,3.324,12.569,6.191,0.724,0.9065,3.26908,2,0.6459,313.7,2,0,19.83,21.76,1.86,4.92,48.6,10.1,0.0003248,13447.594247230112,0,11.467,11.927,0,13.405,1.4759,0.82,1.4e-06,89,40
3324,1.41,0.694,0.57,0.8948,0.35,1.3454,9.4747,0.56,0.000338,0.067322,0.2282,0.39,0.46,-47.7137,87.055,6.469,15.722,4.763,0.97,0.8585,3.84613,2,0.6482,1244.4,0,0,22.36,23.16,2.89,3.22,46.2,10.6,0.0002502,3380.944092714109,0,3.002,19.756,1,9.678,1.6087,0.69,1.44e-06,33,31
3325,3.796,0.316,0.403,1.1491,0.37,0.6264,3.1009,0.42,0.000251,0.130269,0.9481,0.8,0.72,-1.8086,80.033,4.138,18.274,3.101,0.928,0.946,5.39954,0,0.6507,834.1,4,1,21.85,26.46,0.8,1.71,47.5,10.8,0.0002955,9268.993958588148,1,4.809,16.029,0,4.694,2.3221,0.81,1.2e-06,70,12
3326,6.856,0.535,0.828,5.105,0.26,2.384,11.2328,0.23,0.000499,0.139808,0.4588,0.69,0.29,83.9416,33.215,7.107,16.55,6.141,0.779,0.7646,4.10479,2,0.842,1156.5,4,0,23.37,24.49,4.82,3.07,35.4,13.7,0.0014723,4367.779315011036,1,8.519,16.116,1,13.368,0.8267,0.78,1.65e-06,57,10
3327,4.196,0.428,0.548,1.8154,0.64,2.0525,4.7709,0.58,0.000341,0.081721,0.7196,0.32,0.88,75.5808,36.939,4.346,13.295,5.629,0.675,0.7996,3.93923,2,0.6342,808.9,4,2,22.04,22.3,0.02,2.87,35.0,14.0,0.0006326,4095.1223771646983,1,2.218,9.591,0,2.536,2.2742,0.78,1.06e-06,80,2
3328,4.506,0.756,0.678,6.3485,0.79,1.7834,7.0422,0.37,0.000151,0.077304,0.5536,0.26,0.72,-64.3969,97.031,2.597,16.825,6.338,0.864,0.8172,4.71461,2,0.6589,722.4,0,1,24.14,25.26,2.61,1.15,47.1,13.6,0.0007091,5348.240872462251,1,2.911,6.184,1,13.392,1.8851,0.8,1.74e-06,60,18
3329,1.567,0.229,0.834,6.0369,0.63,1.3906,2.8488,0.51,0.000435,0.102636,0.4691,0.43,0.52,58.7284,78.911,5.979,15.038,4.784,0.609,0.607,4.86877,2,0.6566,518.5,4,2,21.03,22.24,0.38,2.42,45.1,16.6,0.0002903,2062.1023817360046,1,10.672,8.334,1,9.854,0.7278,0.94,1.7e-06,41,37
3330,3.636,0.627,0.525,5.5453,0.34,1.4757,5.2322,0.44,0.000256,0.073602,0.7479,0.71,0.27,43.4267,56.039,5.629,15.253,5.347,0.706,0.9471,3.37176,2,0.7431,976.1,2,0,24.55,24.74,2.84,4.43,36.6,17.6,0.0005449,3533.5612825459493,1,5.049,6.726,1,4.033,2.9425,0.72,1.19e-06,53,34
3331,3.542,0.233,0.62,6.2406,0.77,2.0397,2.7104,0.51,0.000324,0.0663,0.1214,0.26,0.23,-48.1093,47.717,3.862,13.213,7.328,0.787,0.9264,3.80192,1,0.587,1444.3,2,0,19.65,24.97,4.94,2.35,41.8,13.4,0.0015951,11077.561766658866,1,11.362,19.037,0,6.279,1.3345,0.67,1.61e-06,21,25
3332,3.385,0.246,0.679,6.8266,0.48,1.1504,5.7183,0.44,0.000658,0.120612,0.6958,0.59,0.24,62.1583,93.73,9.862,13.651,4.89,0.874,0.6888,3.18799,0,0.5818,1076.3,2,2,22.41,23.23,1.21,5.2,41.6,18.0,0.0008554,9101.787973791761,1,10.577,17.344,1,6.779,1.6839,0.97,1.74e-06,43,33
3333,5.992,0.233,0.58,2.4918,0.38,1.8144,9.0672,0.45,0.000418,0.116942,0.5491,0.7,0.85,77.1436,61.625,4.879,15.933,4.866,0.608,0.8348,4.9342,2,0.6933,631.4,2,0,19.8,23.64,2.86,0.93,32.6,17.1,0.0009004,11432.126850807019,0,2.919,14.414,1,6.467,2.2033,0.89,1.98e-06,113,12
3334,1.726,0.472,0.167,1.8069,0.73,2.7662,7.7074,0.35,0.000336,0.111587,0.9167,0.31,0.51,-69.9872,50.923,3.412,16.507,3.035,0.627,0.8377,3.18061,1,0.6812,935.0,4,2,22.84,24.07,0.87,2.56,31.2,15.4,0.0016588,12223.78522402865,1,7.332,7.601,0,6.966,0.9542,0.98,1.73e-06,109,29
3335,4.138,0.558,0.859,2.6967,0.49,2.1429,5.9829,0.21,0.000216,0.071128,0.7272,0.88,0.37,-37.9134,95.449,4.629,8.457,5.793,0.685,0.7699,3.12722,1,0.6378,1447.9,2,1,24.97,26.53,1.67,5.9,43.0,16.6,0.0002223,13729.41154035719,0,11.737,9.525,1,11.394,1.3649,0.87,1.9e-06,81,28
3336,3.98,0.571,0.638,5.7976,0.41,2.7291,2.3541,0.48,0.000116,0.098639,0.7618,0.61,0.38,-71.5443,82.895,7.343,17.949,7.264,0.647,0.7873,4.17298,1,0.8014,1080.3,2,2,21.19,24.33,5.58,2.99,45.4,15.6,0.001372,8734.701633527588,1,2.826,19.138,0,1.763,0.6693,0.72,1.41e-06,33,36
3337,4.793,0.299,0.366,1.4089,0.49,1.5563,8.5571,0.22,0.000536,0.08182,0.3799,0.72,0.68,-54.5717,90.912,8.867,13.581,7.186,0.715,0.7366,4.27995,1,0.7161,640.6,0,1,23.9,25.91,5.84,3.26,47.3,14.6,0.0011218,8740.581108400074,0,7.734,13.921,0,1.72,2.9787,0.91,1.39e-06,84,34
3338,6.026,0.755,0.787,0.263,0.48,1.4867,11.8262,0.42,0.000358,0.087951,0.8132,0.52,0.48,4.3569,65.976,9.274,7.454,4.432,0.677,0.9331,3.80945,2,0.5656,691.8,2,0,22.21,26.82,3.2,1.87,49.0,16.2,0.0016732,12348.426119633326,0,4.306,19.814,1,13.324,1.9742,0.95,1.1e-06,69,12
3339,1.753,0.735,0.487,6.4868,0.69,0.7372,11.2823,0.32,0.000642,0.096592,0.3396,0.24,0.74,18.1693,34.919,6.661,12.444,5.703,0.921,0.9162,3.93721,0,0.5852,363.0,0,1,24.72,25.91,2.04,4.69,42.6,13.8,0.0015662,13102.892950500924,0,8.33,11.981,0,8.517,2.0983,0.9,1.19e-06,22,40
3340,6.224,0.448,0.695,3.4475,0.65,1.3642,9.8455,0.6,0.000149,0.10202,0.7023,0.86,0.29,-24.3911,66.481,5.167,12.178,7.597,0.683,0.6496,4.82723,2,0.7707,1202.5,0,1,19.02,23.85,5.97,2.3,44.5,17.4,0.0003877,12983.153196395457,0,0.221,11.177,1,7.161,1.5834,0.95,1.04e-06,24,27
3341,4.659,0.739,0.588,6.9905,0.28,2.2024,4.9155,0.52,0.000593,0.141716,0.3895,0.62,0.66,68.0052,85.737,7.971,11.875,7.586,0.736,0.8882,5.36472,1,0.7079,465.2,1,1,24.88,25.05,0.25,2.47,30.6,15.5,0.0007755,7355.321842336452,1,2.235,11.088,0,6.383,0.7455,0.84,1.72e-06,85,31
3342,4.765,0.385,0.432,3.7483,0.64,2.3017,8.3231,0.59,0.000347,0.083793,0.5208,0.21,0.41,24.0666,28.905,6.107,11.88,3.502,0.802,0.9404,4.84666,2,0.8011,768.6,4,1,19.73,26.12,3.53,0.43,42.7,12.7,0.0016214,8080.0410758738435,0,7.916,17.565,0,5.567,2.2399,0.81,1.01e-06,64,24
3343,1.334,0.664,0.44,1.573,0.48,0.6527,2.5303,0.56,0.000219,0.149385,0.5218,0.88,0.79,81.3056,19.614,3.476,12.732,5.539,0.88,0.9558,5.13595,0,0.8118,1176.0,1,2,24.31,26.47,4.02,5.72,35.1,12.8,0.00189,5650.354278192994,1,10.617,18.1,0,8.94,0.8705,0.98,1.22e-06,87,14
3344,6.774,0.669,0.675,4.4305,0.67,2.4837,3.9537,0.45,0.000397,0.103046,0.6854,0.48,0.36,-47.3087,64.717,8.013,13.558,7.392,0.676,0.7636,4.44463,2,0.6958,968.4,3,1,18.59,24.39,3.09,3.54,46.6,17.1,0.0011865,13665.266827589676,0,8.286,12.629,0,9.346,2.7956,0.8,1.5e-06,84,22
3345,3.292,0.518,0.744,5.2049,0.43,1.142,6.4949,0.52,0.000443,0.0828,0.4897,0.34,0.61,4.59,68.583,7.256,16.702,3.183,0.854,0.8575,4.70088,2,0.6694,975.7,2,2,20.71,21.95,1.84,3.87,32.6,15.5,0.0011617,2076.3334644821184,1,0.77,9.272,0,5.312,1.7442,0.66,1.02e-06,83,13
3346,1.731,0.58,0.853,4.7912,0.72,2.8959,7.3329,0.28,0.000372,0.116418,0.229,0.71,0.82,47.8949,70.515,2.739,6.113,4.227,0.813,0.9579,4.80294,2,0.8318,1062.1,2,1,18.26,26.97,5.8,2.61,36.7,16.0,0.0010503,13219.290128481796,0,7.922,19.549,1,10.874,0.6176,0.81,1.5e-06,106,14
3347,1.905,0.261,0.368,2.0632,0.32,1.7143,3.1829,0.24,0.000471,0.061037,0.6021,0.4,0.67,18.9136,95.575,6.807,19.205,7.652,0.621,0.883,5.01452,0,0.8513,1061.2,4,0,24.91,25.22,0.93,1.94,41.1,16.2,0.0015244,12423.566790608731,0,5.358,18.105,0,7.034,2.3833,0.95,1.56e-06,28,10
3348,2.114,0.787,0.543,0.7161,0.61,0.9485,2.1259,0.42,0.000571,0.089802,0.437,0.75,0.54,79.5366,18.268,3.538,12.932,3.448,0.833,0.8415,4.60507,2,0.5024,469.8,2,0,20.77,24.06,4.66,2.69,46.6,16.0,0.0004652,8315.154971129414,1,0.46,9.921,1,9.895,1.2348,0.91,1.26e-06,41,21
3349,2.83,0.735,0.456,4.1094,0.46,1.9724,6.5866,0.46,0.000322,0.082178,0.2159,0.84,0.9,-27.7981,93.073,4.605,17.951,4.114,0.895,0.8409,4.94063,2,0.8295,1023.1,3,0,23.96,25.1,2.81,3.64,41.7,15.3,0.0011431,9572.939947592484,1,3.881,18.669,0,4.744,1.1616,0.74,1.62e-06,113,4
3350,5.519,0.494,0.353,3.7618,0.59,1.2937,9.2255,0.48,0.000373,0.064237,0.3229,0.32,0.73,-0.4603,46.785,6.456,15.733,6.823,0.806,0.6632,4.71081,1,0.5281,459.5,0,1,22.67,23.62,5.58,0.81,30.2,12.6,0.0018211,2860.6466332849236,0,9.544,5.066,1,12.301,2.514,0.82,1.93e-06,73,31
3351,6.413,0.272,0.8,5.3744,0.49,1.3068,8.4271,0.41,0.000322,0.070246,0.2732,0.41,0.6,-65.0883,53.458,8.412,12.144,3.796,0.828,0.7476,4.7476,0,0.6862,1040.1,1,0,22.16,25.19,5.77,5.86,47.0,15.5,0.0014234,13704.598329187094,0,10.996,10.204,0,11.509,2.2836,0.73,1.06e-06,85,20
3352,4.175,0.701,0.387,4.3206,0.72,2.713,4.4683,0.4,0.000653,0.148042,0.112,0.71,0.37,-2.516,32.253,5.254,15.907,4.649,0.649,0.6923,3.97252,1,0.807,1246.7,4,1,22.56,25.79,1.75,1.68,47.8,14.7,0.0007913,7425.050622508114,0,6.241,14.723,0,10.252,1.0487,0.8,1.66e-06,63,6
3353,4.152,0.357,0.816,5.4152,0.26,2.6605,5.3191,0.23,0.000698,0.123266,0.8223,0.47,0.41,-13.8688,97.617,6.157,13.443,4.676,0.68,0.6291,4.9658,0,0.7035,344.5,1,2,21.78,25.6,3.63,1.18,41.6,15.1,0.0010417,9933.179550043431,1,6.515,11.276,0,5.331,1.0966,0.86,1.48e-06,113,4
3354,4.353,0.316,0.271,0.8625,0.73,2.9115,5.6034,0.34,0.000116,0.071906,0.2078,0.69,0.24,2.0387,67.852,2.862,6.914,5.577,0.609,0.7392,3.31464,1,0.8013,1321.2,3,2,21.05,22.87,5.81,4.87,33.7,13.0,0.0018641,10017.95825406762,0,2.848,11.921,0,7.201,2.5203,0.91,1.69e-06,110,7
3355,3.687,0.461,0.444,3.8115,0.28,0.6463,8.7924,0.25,0.000659,0.138685,0.4607,0.55,0.81,-35.9229,35.877,3.969,16.372,5.32,0.643,0.8659,3.03273,0,0.5238,548.0,3,2,23.56,23.77,2.68,2.14,38.4,15.5,0.0012225,8495.213185930654,1,5.508,14.542,1,14.657,1.2507,0.94,1.29e-06,91,23
3356,1.215,0.642,0.7,4.3988,0.27,1.5634,3.1748,0.3,0.000399,0.103155,0.258,0.4,0.35,-19.469,32.045,7.147,15.872,4.843,0.601,0.7578,4.17343,0,0.5412,1282.9,1,1,21.66,22.68,1.35,0.14,47.7,15.5,0.0015691,9188.481091518592,0,10.602,19.916,0,13.2,2.042,0.77,1.03e-06,107,5
3357,4.402,0.506,0.779,6.8474,0.58,2.7525,9.6053,0.21,0.000228,0.100598,0.8626,0.43,0.33,-48.9064,17.662,4.894,7.926,4.153,0.978,0.7393,3.55189,2,0.7118,1189.9,1,0,24.41,26.69,5.13,5.0,40.3,10.3,0.000469,9005.618694344208,1,9.038,11.503,0,6.944,1.4839,0.73,1.75e-06,96,8
3358,5.032,0.489,0.102,3.3534,0.39,1.2245,5.3912,0.4,0.000669,0.144098,0.9879,0.29,0.61,33.8609,14.947,2.576,14.133,4.995,0.866,0.6638,4.66445,1,0.6246,698.8,4,2,18.87,26.82,1.37,1.24,33.7,13.7,0.0013857,12218.8864661172,1,1.53,5.201,1,4.832,1.6368,0.74,1.94e-06,89,26
3359,2.827,0.671,0.525,2.7341,0.31,0.6005,4.0852,0.46,0.000493,0.08422,0.5408,0.51,0.73,-85.3598,95.06,8.933,10.526,3.836,0.676,0.8473,3.19298,1,0.5635,605.3,3,1,20.01,26.65,4.6,5.6,39.8,15.4,0.0014248,4262.304376146911,0,10.734,15.105,0,13.876,2.112,0.94,1.47e-06,116,30
3360,4.531,0.707,0.19,3.0548,0.31,0.7443,2.9415,0.51,0.000207,0.120875,0.1513,0.71,0.49,-32.6462,50.424,9.281,19.471,4.921,0.855,0.695,3.19239,0,0.6344,1497.9,2,1,22.51,24.57,4.57,4.59,49.2,13.7,0.0016178,4296.775313343694,1,1.403,17.425,0,8.187,0.9429,0.83,1.52e-06,111,3
3361,3.801,0.705,0.563,0.4988,0.65,0.6588,2.7685,0.48,0.000554,0.055947,0.6794,0.54,0.25,23.6999,12.101,8.185,14.713,5.074,0.776,0.7639,3.64282,2,0.6468,1301.1,4,2,22.57,26.59,3.22,2.5,39.4,13.6,0.0009286,6956.6533407258285,1,6.775,11.501,1,14.876,2.0137,0.8,1.67e-06,42,11
3362,4.545,0.564,0.761,1.2666,0.73,2.4561,5.1312,0.46,0.000194,0.111388,0.5885,0.73,0.77,44.6406,86.799,6.881,11.77,6.942,0.863,0.8636,4.36445,1,0.8274,1390.6,3,0,19.69,20.14,0.22,0.18,39.2,17.5,0.0007707,7639.320293200207,1,9.105,16.98,1,4.302,0.863,0.86,1.93e-06,32,32
3363,2.078,0.721,0.379,3.4202,0.55,0.9215,5.1509,0.26,0.000293,0.137656,0.7439,0.86,0.54,71.0807,30.149,7.656,15.174,3.863,0.728,0.7878,5.10315,1,0.8346,1188.4,1,1,23.64,26.95,1.88,0.62,33.2,10.2,0.0017262,5925.360947731404,0,10.987,19.371,1,1.6,2.346,0.98,1.32e-06,60,21
3364,3.831,0.55,0.475,4.226,0.33,0.5819,7.0886,0.3,0.000216,0.054159,0.5713,0.74,0.37,44.9301,96.735,6.699,16.966,4.654,0.764,0.6094,5.27628,1,0.8548,1143.9,4,0,21.22,22.95,4.48,0.91,46.0,14.9,0.0016889,10085.85403421626,1,6.049,19.27,1,12.491,2.9163,0.7,1.56e-06,58,6
3365,2.268,0.38,0.881,4.8619,0.48,2.7924,10.1217,0.4,0.000117,0.100459,0.2637,0.27,0.83,84.8761,34.183,8.163,6.055,3.073,0.984,0.7832,4.09222,0,0.6723,940.5,4,2,24.78,26.42,5.78,0.36,31.0,11.5,0.0013416,6984.186147900768,1,1.046,18.933,1,2.893,0.6775,0.69,1.98e-06,39,22
3366,6.475,0.657,0.208,0.3896,0.53,2.5603,2.7557,0.27,0.000175,0.139558,0.1831,0.76,0.68,34.4654,56.788,9.093,7.544,3.057,0.608,0.6696,3.16907,0,0.7452,1051.3,4,2,19.32,22.34,4.42,5.61,31.7,17.8,0.0012075,2625.3916494256905,0,11.793,6.155,0,13.596,1.2374,0.69,1.82e-06,105,14
3367,5.658,0.485,0.244,3.6176,0.34,1.7716,6.1926,0.36,0.000432,0.098801,0.9564,0.42,0.53,-19.4026,71.465,3.373,12.516,7.677,0.731,0.7494,4.84284,1,0.7504,1092.2,1,1,20.38,20.96,5.87,4.01,47.8,14.3,0.0014495,8737.915975819946,0,1.618,11.114,0,10.656,2.5522,0.78,1.52e-06,80,16
3368,5.525,0.463,0.109,1.6158,0.43,0.7519,5.0857,0.43,0.000453,0.103231,0.5992,0.74,0.48,-16.3559,99.158,5.141,14.513,4.028,0.716,0.8876,3.59739,2,0.8314,1223.3,3,1,18.73,25.91,3.32,3.18,39.7,10.9,0.0011442,10395.656217885233,1,11.25,8.529,0,3.19,2.628,0.65,1.29e-06,121,40
3369,5.159,0.789,0.288,4.75,0.3,1.7117,6.6583,0.53,0.000113,0.095206,0.5583,0.78,0.51,-88.0626,87.949,6.77,15.432,5.982,0.984,0.7853,3.78789,2,0.8155,1162.7,0,0,23.94,25.18,1.0,1.0,38.7,17.3,0.0002393,11539.311592311391,1,10.891,19.966,0,6.332,2.7892,0.97,1.75e-06,95,18
3370,5.749,0.448,0.776,2.0003,0.42,2.8994,9.1333,0.59,0.000549,0.084637,0.6588,0.52,0.52,-62.8452,64.33,8.221,14.094,7.905,0.652,0.8284,4.96645,2,0.7276,1288.3,3,1,21.91,25.43,1.96,1.0,40.3,11.6,0.0017749,4066.160336532856,1,5.13,17.267,0,2.472,2.4246,0.84,1.19e-06,56,17
3371,1.957,0.683,0.774,2.8793,0.35,0.6561,9.5085,0.36,0.000342,0.105872,0.4112,0.64,0.81,85.3565,38.466,4.674,11.051,4.583,0.787,0.651,4.00333,1,0.5854,876.9,3,1,24.49,25.52,5.48,2.6,45.9,12.4,0.0006667,7271.148792671092,1,4.842,19.687,1,7.235,1.2499,0.77,1.7e-06,36,19
3372,3.59,0.299,0.768,3.5792,0.65,1.9199,3.2412,0.53,0.000467,0.075125,0.8721,0.44,0.56,-81.6444,20.242,3.579,7.551,4.026,0.795,0.8858,3.6265,0,0.7997,913.3,1,2,24.69,25.42,3.75,1.33,33.1,13.2,0.0015784,13078.722141073637,0,6.609,17.044,0,11.745,1.8466,0.85,2e-06,121,16
3373,4.307,0.626,0.231,3.6571,0.58,2.5826,9.7518,0.29,0.000104,0.071506,0.5633,0.8,0.44,-63.0135,27.029,5.374,7.305,7.749,0.609,0.9189,4.98641,0,0.6002,308.9,2,1,20.43,20.79,1.23,1.77,42.5,13.5,0.0005025,3608.5493703606467,0,8.202,5.152,0,14.222,0.7316,0.78,1.31e-06,50,29
3374,5.466,0.235,0.788,6.5385,0.65,1.2447,11.0352,0.37,0.000373,0.10395,0.5716,0.75,0.44,46.9519,66.952,2.648,11.167,3.513,0.844,0.8262,4.80608,2,0.6903,1106.0,4,1,22.24,24.11,5.63,0.29,36.3,17.6,0.0016669,11621.975929684608,1,8.542,18.174,1,1.437,1.9853,0.81,2e-06,118,22
3375,4.8,0.597,0.347,4.6087,0.72,1.6502,6.6728,0.45,0.000204,0.100393,0.4352,0.86,0.46,3.1116,57.278,3.04,15.461,4.371,0.907,0.9386,3.13527,0,0.502,480.7,2,0,19.51,26.97,5.78,3.18,48.5,14.3,0.0013359,2486.781868330763,0,5.593,18.414,0,6.274,2.2947,0.8,1.51e-06,115,39
3376,4.713,0.277,0.577,5.9273,0.5,2.2238,11.9754,0.46,0.000215,0.051539,0.7424,0.79,0.71,13.2693,21.599,6.759,9.351,4.311,0.777,0.7928,3.65991,2,0.6596,890.3,4,0,22.42,25.27,3.88,3.6,31.9,14.5,0.0009614,10978.955795107433,0,7.055,14.954,0,6.444,2.686,0.7,1.46e-06,27,12
3377,1.521,0.76,0.215,0.6478,0.73,2.838,11.7842,0.58,0.000581,0.095731,0.6944,0.66,0.43,-89.9692,84.29,3.211,10.779,6.158,0.607,0.6248,3.57386,2,0.6033,1030.3,2,0,20.04,20.2,5.8,4.92,33.8,17.7,0.0017044,9725.045713460586,1,8.969,14.795,1,11.496,0.9115,0.93,1.71e-06,113,18
3378,6.377,0.394,0.257,3.008,0.62,2.9357,9.8029,0.58,0.000255,0.086981,0.6376,0.86,0.75,20.2236,28.837,7.519,13.623,5.487,0.616,0.8113,3.9981,2,0.8142,596.6,0,1,19.46,20.62,1.65,2.03,37.1,13.6,0.0009935,5286.1907194592295,1,4.485,18.897,1,7.061,1.3467,0.78,1.9e-06,93,30
3379,5.883,0.389,0.872,6.993,0.52,2.1047,5.9367,0.3,0.000341,0.094606,0.7632,0.67,0.76,-29.0557,17.579,8.269,11.032,3.013,0.967,0.8728,4.75816,1,0.5878,825.1,2,2,18.74,20.79,0.01,3.87,49.4,10.5,0.0013726,3049.380651213864,0,10.068,8.441,0,12.404,1.4462,0.95,1.58e-06,27,35
3380,5.106,0.759,0.251,4.9436,0.3,1.5734,7.5843,0.43,0.000429,0.140091,0.7373,0.52,0.21,47.06,48.039,5.104,6.437,7.493,0.779,0.6906,3.95063,2,0.6473,401.8,3,0,19.18,21.75,5.71,2.98,37.1,13.7,0.00082,13013.121469482843,1,8.455,9.437,1,9.617,2.5421,0.83,1.38e-06,69,26
3381,5.85,0.358,0.792,2.712,0.66,1.9977,3.9294,0.31,0.00013,0.079937,0.1954,0.58,0.45,88.1288,67.606,7.275,9.702,6.161,0.658,0.908,5.21722,1,0.6412,384.1,2,1,23.4,25.07,3.24,3.03,30.7,13.3,0.0019772,6924.046340792445,1,6.621,11.961,1,2.559,0.8168,0.98,1.53e-06,45,36
