id,elv3_window_u_value,elv3_window_shgc,elv3_window_transmittance,ext_wall_rsi,ground_floor_elevation_3_wwr,slab_on_grade_ffactor,roof_rsi,air_infiltration_rate_ventilation_on,air_infiltration_rate_ventilation_off,single_patron_door_infiltration,backdoor_rsi,roof_solar_absorptance,roof_thermal_absorptance,building_orientation,building_depth,ground_floor_height,large_store_width,small_store_width,ahu_motor_efficiency,ahu_burner_efficiency,cooling_cop,ahu_fan_speeds,ahu_fan_efficiency,ahu_fan_pressure_rise,economizer_type,exhaust_air_heat_recovery,temp_setpoint_heating_occupied,temp_setpoint_cooling_occupied,temp_setpoint_heating_setback,temp_setpoint_cooling_setback,supply_air_temp_heating,supply_air_temp_cooling,outdoor_air_flow_per_area,exterior_lighting_w,exterior_lighting_sch,ground_allowance_lpd,ground_lpd,lighting_occ_sensor,equipment_power_density,hot_water_skin_loss,water_heater_efficiency,hot_water_peak_flow,large_max_occupant_density,small_max_occupant_density
3314,6.84,0.205,0.777,3.5445,0.51,1.2472,11.2511,0.57,0.000213,0.110991,0.163,0.21,0.35,-80.62,77.685,5.698,10.837,6.114,0.703,0.6739,3.32486,1,0.6444,694.5,0,1,18.85,26.72,0.09,1.06,41.0,12.6,0.0006684,9481.16932387113,1,9.524,19.658,0,1.957,2.9775,0.77,1.65e-06,74,24
3315,4.945,0.37,0.732,0.5742,0.26,2.7104,5.0708,0.39,0.000645,0.10902,0.9245,0.56,0.57,-65.3379,39.061,5.578,12.286,7.94,0.785,0.7834,3.84379,2,0.5085,1416.8,0,1,23.08,24.04,5.74,1.75,34.5,15.4,0.0003286,12329.207243792673,0,4.908,14.758,0,10.406,2.6694,0.68,1e-06,111,23
3316,6.469,0.515,0.142,5.7703,0.58,2.7315,11.6134,0.54,0.000101,0.130195,0.7532,0.76,0.4,77.2793,94.468,7.442,15.25,5.537,0.66,0.7482,3.75686,1,0.5003,741.3,4,2,21.53,26.26,4.42,2.93,34.9,16.4,0.0003383,4880.526767755212,0,11.679,13.191,1,13.481,0.7092,0.66,1.37e-06,101,18
3317,3.021,0.509,0.711,2.9481,0.72,1.3643,7.3878,0.26,0.000548,0.147273,0.3489,0.24,0.64,-89.642,91.15,2.882,12.162,6.8,0.704,0.8068,5.05968,2,0.5615,450.2,0,0,23.41,24.45,1.06,5.98,40.3,11.8,0.0007799,12082.973725320513,0,10.193,8.94,1,4.345,0.8636,0.66,1.17e-06,95,28
3318,4.616,0.796,0.16,1.1988,0.26,0.648,9.9588,0.34,0.000185,0.115874,0.2569,0.76,0.88,14.3093,12.772,8.85,7.483,3.333,0.683,0.8493,3.00333,2,0.7177,835.3,0,0,18.26,22.32,0.11,0.5,33.6,10.6,0.0014199,7198.595355416381,0,2.456,13.147,1,4.892,1.9617,0.97,1.77e-06,58,36
3319,6.89,0.544,0.464,5.0609,0.53,2.5691,3.8372,0.54,0.000412,0.130027,0.4794,0.29,0.5,39.5942,29.01,3.608,17.578,3.615,0.623,0.7199,5.06758,2,0.7646,1103.3,1,0,18.39,24.69,5.23,2.88,33.4,17.2,0.001414,10667.855764469765,1,6.602,18.619,1,3.089,0.6347,0.86,1.32e-06,107,25
3320,6.733,0.651,0.89,2.828,0.4,1.8051,4.5711,0.31,0.000378,0.108008,0.2259,0.29,0.88,-2.768,53.163,3.874,12.219,7.743,0.931,0.7637,4.66213,2,0.5368,1002.8,4,1,23.29,24.57,3.93,1.84,35.2,11.3,0.0005847,11497.665417412256,0,10.722,17.843,1,14.726,2.8931,0.81,1.83e-06,104,8
3321,3.842,0.463,0.615,6.54,0.61,2.8239,6.179,0.35,0.000474,0.099585,0.2952,0.22,0.71,40.0869,62.847,3.353,11.959,4.926,0.605,0.8605,4.6708,1,0.7563,1112.2,3,2,22.93,25.88,4.51,2.11,39.0,16.8,0.0013198,11564.990712410796,1,4.565,16.132,1,4.927,2.979,0.79,1.2e-06,115,2
3322,2.89,0.647,0.159,1.0701,0.38,0.8319,10.5136,0.26,0.000652,0.064179,0.8738,0.45,0.76,-70.7871,78.582,6.876,18.019,6.66,0.862,0.759,3.76352,0,0.6842,1468.0,4,0,21.87,26.35,0.73,5.33,34.3,16.6,0.0019194,5708.232666576357,0,6.072,10.156,1,6.011,0.8664,0.98,1.32e-06,95,32
3323,2.432,0.389,0.227,1.3538,0.42,0.6404,5.4766,0.49,0.000652,0.142489,0.6772,0.71,0.42,-19.6646,23.495,4.117,16.711,5.595,0.871,0.616,5.42242,1,0.6206,1194.2,1,2,22.08,24.67,0.95,0.19,35.2,10.0,0.0007771,9385.822904362518,1,4.586,5.545,0,13.112,1.2221,0.83,1.72e-06,54,33
3324,2.617,0.652,0.758,2.671,0.46,0.8416,10.7625,0.36,0.000416,0.073055,0.4269,0.46,0.7,-28.5151,81.702,7.044,15.246,4.5,0.834,0.6783,4.68618,1,0.8186,311.0,1,1,20.37,21.77,2.41,1.03,41.3,11.3,0.0017668,5671.757558699158,0,3.867,10.897,1,7.825,2.6675,0.7,1.97e-06,26,6
3325,2.87,0.366,0.274,2.6917,0.67,0.8524,11.9613,0.49,0.000429,0.089541,0.7571,0.52,0.27,88.8008,30.576,7.626,18.442,6.129,0.72,0.8996,3.23086,2,0.6477,1473.7,2,2,22.16,22.44,0.08,4.13,35.2,13.7,0.0009629,11278.545369452624,1,9.365,14.124,1,3.134,1.3381,0.67,1.76e-06,108,14
3326,4.507,0.236,0.171,2.445,0.27,0.6449,8.4413,0.41,0.000623,0.05534,0.3886,0.2,0.37,-58.7363,26.024,7.792,7.647,3.182,0.638,0.9385,4.06918,0,0.7855,796.9,2,2,20.0,20.63,3.93,1.35,35.5,16.0,0.0010821,5940.826929308184,1,11.639,12.348,0,10.565,2.9761,0.74,1.74e-06,37,33
3327,5.325,0.771,0.296,4.0655,0.67,2.4365,10.7668,0.55,0.000653,0.050429,0.1692,0.69,0.75,-9.4944,38.584,8.84,11.661,4.701,0.922,0.9476,4.91787,1,0.6629,1418.4,1,0,19.96,23.54,2.16,1.99,36.1,13.2,0.0003625,3939.7221483869234,0,6.725,6.701,1,7.577,1.2502,0.98,1.88e-06,67,3
3328,1.35,0.63,0.829,0.3323,0.46,2.8789,9.2909,0.26,0.000503,0.071156,0.4826,0.25,0.56,18.3154,99.661,5.543,19.424,3.439,0.885,0.7552,5.41247,1,0.5103,1347.7,4,1,19.76,25.33,4.82,1.39,30.4,12.0,0.0010635,4677.449885416036,1,7.992,11.874,1,14.347,0.881,0.89,1.58e-06,92,10
3329,1.641,0.501,0.672,1.4691,0.58,2.6802,4.2434,0.55,0.000341,0.113814,0.6632,0.75,0.41,6.2474,85.773,3.808,19.865,7.089,0.794,0.8167,3.29812,1,0.7962,687.1,0,2,23.07,26.21,5.75,0.23,31.7,16.3,0.0016711,11979.03690585802,0,7.891,12.776,1,8.978,0.9454,0.86,1.6e-06,31,35
3330,1.746,0.622,0.627,6.3626,0.48,2.0003,11.8026,0.57,0.000164,0.113785,0.2185,0.88,0.42,30.0406,15.139,2.887,13.182,3.329,0.633,0.8834,3.43391,0,0.519,1173.1,0,1,19.31,20.92,5.77,4.13,46.6,14.5,0.000788,11905.22815245537,0,0.281,12.754,0,9.683,1.8419,0.75,1.29e-06,86,36
3331,6.541,0.61,0.654,2.761,0.32,0.5009,4.9451,0.4,0.000514,0.091773,0.3928,0.51,0.59,62.3154,64.389,8.893,16.245,7.722,0.642,0.6304,3.29276,1,0.5415,1034.8,2,1,23.66,25.22,2.87,2.21,36.9,15.6,0.0010743,13397.00125921154,0,10.555,6.056,0,6.432,0.87,0.72,1.17e-06,95,28
3332,4.021,0.631,0.211,3.9007,0.31,1.1091,3.2276,0.41,0.000401,0.10189,0.736,0.57,0.69,67.7343,48.581,6.212,12.052,4.599,0.759,0.6436,3.7457,0,0.6585,728.1,1,0,19.66,25.9,4.56,2.03,31.8,15.0,0.0003126,7831.494249518696,0,9.28,19.712,0,13.636,0.6277,0.8,1.42e-06,125,7
3333,5.353,0.337,0.21,6.3729,0.38,1.1765,2.2876,0.59,0.000462,0.12285,0.7382,0.2,0.42,44.1789,84.14,9.782,7.261,7.633,0.781,0.6404,4.82448,1,0.5742,884.8,2,0,24.94,26.67,3.72,2.8,46.4,11.1,0.0009798,11473.537558397147,1,11.687,14.904,1,3.928,2.1879,0.71,1.3e-06,81,28
3334,1.719,0.593,0.244,4.0528,0.59,0.9397,7.675,0.58,0.000313,0.126146,0.5709,0.86,0.31,25.3309,98.699,9.213,15.946,7.334,0.986,0.7479,3.27547,2,0.6903,818.7,1,0,19.71,26.44,5.97,5.64,41.6,15.4,0.0015281,5127.283790749015,0,4.731,9.103,0,1.098,0.8985,0.78,1.83e-06,61,27
3335,5.612,0.72,0.875,4.251,0.66,2.2361,2.7915,0.48,0.00017,0.060248,0.8607,0.26,0.33,-35.9791,79.575,9.188,14.57,5.93,0.761,0.937,5.25346,2,0.5853,1217.3,1,0,21.32,26.19,1.0,1.26,36.6,14.6,0.0019645,6392.366730407713,0,1.119,5.144,1,3.937,1.3677,0.85,1.54e-06,32,2
3336,3.085,0.761,0.588,0.9175,0.28,1.1064,5.7148,0.54,0.000385,0.097514,0.5005,0.54,0.72,52.395,59.659,3.351,13.788,7.486,0.991,0.878,4.77799,2,0.8243,1472.1,2,1,19.11,21.37,5.51,5.58,38.8,10.2,0.0009438,6645.416445680811,1,2.962,18.625,1,12.625,0.7385,0.8,1.5e-06,83,38
3337,5.69,0.566,0.813,0.7569,0.6,0.7805,9.1936,0.43,0.000427,0.079635,0.2801,0.81,0.87,87.6492,12.68,6.376,12.221,5.833,0.794,0.8865,3.1752,0,0.5708,356.3,3,1,24.21,24.74,5.64,5.14,47.6,10.0,0.000776,8622.55589241174,1,5.134,19.366,0,9.085,2.7584,0.72,1.58e-06,105,36
3338,2.094,0.645,0.147,4.4117,0.62,1.113,2.86,0.57,0.000197,0.134801,0.2427,0.66,0.36,13.9338,91.202,3.483,14.39,6.507,0.704,0.9344,4.38747,1,0.6554,636.3,4,0,21.33,22.47,0.68,0.01,46.1,17.8,0.0018626,13433.298086428911,1,11.101,9.498,0,8.619,1.7335,0.86,1.88e-06,65,12
3339,3.614,0.563,0.382,4.6965,0.34,1.2108,7.8869,0.56,0.000661,0.112577,0.3289,0.82,0.28,-47.7092,37.78,5.541,8.755,7.815,0.671,0.8139,4.79845,1,0.8444,678.8,1,0,24.9,26.26,4.27,1.82,33.8,15.4,0.0018548,8721.819365412102,0,9.266,16.571,0,6.177,1.8296,0.65,1.17e-06,73,8
3340,4.794,0.559,0.149,3.7095,0.35,2.0834,11.7419,0.25,0.000395,0.127542,0.5976,0.28,0.59,19.8238,92.311,9.156,7.712,4.282,0.763,0.7168,3.67617,2,0.5953,547.6,1,1,23.03,23.75,2.24,4.34,39.1,14.2,0.0006555,10147.325480570333,0,3.426,11.688,1,2.991,1.6174,0.89,1.05e-06,69,15
3341,3.509,0.567,0.39,1.8067,0.66,1.1072,10.9449,0.43,0.000656,0.059901,0.6232,0.6,0.76,83.7081,14.214,7.366,9.176,5.885,0.99,0.8584,5.47021,1,0.5872,736.7,0,0,22.87,23.55,2.09,5.75,41.3,16.5,0.0018177,8019.761202223019,1,6.88,7.106,0,7.908,1.1605,0.81,1.15e-06,69,25
3342,4.175,0.517,0.857,1.392,0.45,2.7672,11.7486,0.48,0.000187,0.055191,0.4365,0.61,0.39,21.8468,83.992,6.205,17.288,7.908,0.884,0.7588,4.47938,2,0.7948,495.8,2,2,21.96,25.62,3.94,0.01,40.8,14.0,0.0004349,6457.446105545083,1,3.136,7.406,1,9.306,2.805,0.99,1.96e-06,122,25
3343,1.932,0.488,0.316,1.0368,0.26,1.7004,10.8588,0.55,0.000506,0.144259,0.274,0.87,0.42,-35.4658,51.878,5.718,7.127,7.861,0.742,0.9341,3.77031,2,0.6373,1275.3,4,2,20.98,21.41,3.14,3.85,48.2,14.8,0.0006161,4809.597276214927,0,4.97,17.621,1,10.252,1.3007,0.77,1.7e-06,47,6
3344,6.866,0.392,0.371,2.6362,0.35,2.9393,11.7928,0.22,0.000685,0.058043,0.9202,0.5,0.39,7.1732,88.479,9.684,13.91,4.139,0.846,0.8593,3.58813,2,0.7635,672.3,1,0,18.53,22.56,2.75,3.22,30.1,10.2,0.0017088,9643.137675583446,0,11.926,10.741,0,13.297,2.4796,0.66,1.98e-06,72,16
3345,1.236,0.676,0.79,2.7932,0.36,2.4439,3.0271,0.52,0.000497,0.128959,0.6521,0.89,0.35,30.8523,68.201,7.785,9.47,3.26,0.671,0.8363,3.33854,1,0.6759,700.5,4,1,19.44,22.37,4.11,1.86,43.1,13.5,0.0016815,12413.935643541257,1,10.329,5.978,1,6.774,1.5337,0.84,1.34e-06,72,11
3346,4.004,0.799,0.374,5.4817,0.38,1.9007,3.1737,0.28,0.000538,0.142432,0.5636,0.25,0.51,-42.659,53.588,9.672,12.308,3.538,0.718,0.8942,3.37012,1,0.7886,1321.5,1,0,23.04,25.16,4.15,4.27,31.5,10.1,0.0004328,4251.126134088106,1,11.882,7.898,1,11.853,1.2009,0.89,1.66e-06,41,25
3347,5.257,0.712,0.644,1.2319,0.39,1.5311,5.9563,0.3,0.000328,0.137372,0.6451,0.45,0.7,85.7569,35.318,9.385,17.998,5.048,0.835,0.8727,4.03433,0,0.8484,1466.6,3,0,19.9,22.75,3.67,3.53,31.0,10.9,0.0014804,6827.221059633762,1,7.699,10.129,1,5.928,0.6306,0.9,1.35e-06,43,34
3348,2.283,0.275,0.82,6.7654,0.64,1.3008,9.2938,0.29,0.000544,0.12076,0.7297,0.54,0.28,-6.2739,28.256,9.856,15.159,4.407,0.896,0.6481,3.58969,0,0.5502,956.2,3,1,22.63,26.62,2.72,5.26,34.3,12.4,0.0012829,13837.236092211113,0,5.14,16.168,0,1.738,2.8605,0.98,1.58e-06,48,9
3349,5.6,0.527,0.239,5.616,0.8,1.37,3.0173,0.6,0.000544,0.139382,0.8011,0.79,0.59,89.8664,23.321,5.267,18.438,6.062,0.975,0.9036,4.35997,1,0.8371,762.8,0,2,20.22,25.97,1.06,2.37,42.8,14.7,0.0011075,12927.330853133994,1,0.908,16.6,1,8.368,0.6637,0.94,1.22e-06,125,14
3350,3.872,0.31,0.258,0.5447,0.76,1.997,6.1577,0.59,0.000282,0.071189,0.7755,0.34,0.89,82.0198,42.252,2.917,7.798,6.848,0.614,0.8886,4.44541,1,0.5079,1046.5,1,2,23.15,24.1,4.18,1.87,46.6,13.1,0.001595,9650.075176315024,0,9.284,5.96,1,7.072,2.6099,0.69,1.67e-06,83,28
3351,2.257,0.567,0.463,3.9844,0.66,1.2695,4.1467,0.46,0.000206,0.136127,0.9466,0.78,0.86,44.9026,42.327,2.682,17.908,3.557,0.634,0.9234,4.55022,0,0.6171,994.9,2,1,18.9,22.35,4.99,5.15,42.9,11.5,0.0009724,3723.604458912804,0,4.387,11.219,1,13.861,1.801,0.88,1.23e-06,123,14
3352,4.944,0.597,0.4,5.7552,0.53,2.9134,9.4261,0.3,0.000169,0.098843,0.7466,0.39,0.76,60.4984,95.144,7.977,7.581,7.543,0.735,0.6307,5.49115,0,0.7894,1037.0,2,0,18.35,24.91,3.31,4.37,30.7,12.2,0.001901,5518.3158128101895,0,4.755,6.061,0,13.249,2.6595,0.65,1.01e-06,110,7
3353,4.825,0.66,0.21,2.981,0.26,0.5902,6.0561,0.38,0.000508,0.104579,0.2966,0.81,0.21,1.1599,40.699,6.24,7.234,5.223,0.655,0.9544,3.81636,0,0.8316,1263.7,4,1,21.71,22.34,3.11,1.75,30.6,13.3,0.000755,4016.5685098180593,0,10.47,13.568,0,9.358,1.2246,0.91,1.78e-06,28,19
3354,2.853,0.421,0.544,2.2876,0.4,2.0438,3.5166,0.49,0.000347,0.10844,0.8384,0.74,0.41,-46.4983,65.51,5.611,9.834,3.139,0.715,0.8709,4.48267,1,0.5332,815.4,3,2,18.61,24.1,2.33,3.96,41.7,16.2,0.0016268,4667.6351123397035,1,3.671,12.355,0,13.497,2.2194,0.75,1.71e-06,68,34
3355,5.195,0.509,0.867,6.895,0.28,2.5817,6.8975,0.32,0.000683,0.129817,0.3697,0.44,0.87,-81.4275,92.532,8.987,10.583,7.015,0.882,0.6184,4.51403,0,0.5507,897.0,3,0,24.74,26.46,3.46,1.9,43.7,12.1,0.0016965,5026.858546540987,0,6.304,10.43,1,5.195,0.6263,0.97,1.83e-06,70,20
3356,4.04,0.36,0.393,3.6312,0.55,2.6642,9.792,0.54,0.00042,0.146594,0.9712,0.9,0.83,-52.0973,30.903,6.346,6.972,5.896,0.971,0.8504,3.99649,2,0.5977,1194.8,1,2,22.38,23.75,2.95,0.79,45.0,10.4,0.0015034,5908.276585561373,1,5.889,6.917,1,11.776,2.7881,0.87,1.76e-06,123,6
3357,2.339,0.504,0.28,3.7312,0.41,0.79,8.5189,0.28,0.000313,0.116124,0.5521,0.59,0.71,73.5476,25.613,8.545,19.932,6.49,0.727,0.9549,3.90889,2,0.8307,974.0,1,2,19.68,20.34,1.49,5.64,37.9,16.0,0.0010219,11114.857258573793,0,0.053,8.724,1,6.566,2.0471,0.66,1.67e-06,54,26
3358,3.245,0.282,0.634,5.7632,0.39,0.5548,9.6481,0.44,0.000149,0.085252,0.3383,0.44,0.84,63.0903,42.508,5.091,13.942,6.567,0.82,0.7159,4.92219,1,0.8074,1462.8,0,2,23.52,26.31,4.0,1.95,37.7,10.5,0.0004505,13985.765859969562,1,2.17,8.75,1,9.208,2.3302,0.92,1.67e-06,107,3
3359,1.539,0.309,0.418,1.7175,0.64,2.0956,5.5263,0.41,0.000203,0.054759,0.9124,0.69,0.64,-84.7783,77.149,6.58,10.351,5.27,0.947,0.6305,4.186,2,0.745,933.5,4,2,23.52,26.79,5.47,5.81,49.7,12.0,0.0019754,9515.27065910455,0,8.17,19.55,0,3.829,0.7761,0.91,1.53e-06,64,27
3360,1.494,0.353,0.263,5.4366,0.53,1.7929,2.0573,0.53,0.000539,0.054049,0.8217,0.59,0.45,57.643,75.876,6.3,10.663,6.763,0.919,0.6694,3.56921,0,0.7188,379.9,1,2,24.8,26.89,4.18,2.9,48.0,15.2,0.0013772,4812.936180443943,0,8.629,12.123,1,2.667,1.8561,0.65,1.67e-06,125,16
3361,3.453,0.492,0.596,3.1543,0.57,2.4349,3.03,0.33,0.000303,0.066036,0.4759,0.52,0.83,-88.9504,56.762,5.688,6.365,5.735,0.818,0.7313,3.3784,1,0.6653,981.9,4,1,20.43,21.76,5.67,5.55,44.4,10.1,0.0009049,4146.908243925067,1,9.424,14.163,0,7.725,2.1999,0.65,1.03e-06,67,37
3362,3.168,0.669,0.227,0.3251,0.31,1.7684,7.8052,0.33,0.000168,0.122623,0.9709,0.26,0.61,-8.4605,20.46,3.664,15.922,6.959,0.73,0.6386,5.31263,1,0.5032,1477.4,0,1,21.77,23.36,5.77,3.18,40.6,15.5,0.0016362,6754.758488817663,1,1.371,10.598,0,12.097,1.8045,0.7,1.72e-06,37,3
3363,3.522,0.468,0.5,2.1147,0.35,1.4919,11.0405,0.22,0.000127,0.073929,0.3329,0.55,0.52,51.5146,49.414,6.362,8.819,7.631,0.68,0.8008,4.74749,1,0.817,1042.1,4,2,23.65,26.63,2.32,2.41,38.6,15.8,0.0014306,8757.019464264205,1,0.647,19.808,0,4.366,2.3088,0.97,1.45e-06,124,3
3364,5.099,0.59,0.703,1.8193,0.29,0.5662,5.8635,0.6,0.000361,0.124944,0.2976,0.44,0.42,5.7729,93.124,9.202,6.787,5.471,0.938,0.8385,4.46238,1,0.6322,794.3,0,0,18.16,26.16,3.29,1.86,39.4,15.2,0.0003821,4996.701106246441,0,3.494,11.976,0,13.894,1.4721,0.93,1.03e-06,69,35
3365,2.084,0.579,0.415,2.8388,0.46,2.7325,5.2803,0.34,0.00025,0.080854,0.2245,0.45,0.74,-10.5696,62.721,4.964,16.757,3.005,0.625,0.6253,3.16242,0,0.553,623.9,0,1,21.64,24.01,4.37,3.24,44.1,13.0,0.0013984,13136.606717216217,0,7.867,17.392,1,5.411,0.6742,0.69,1.92e-06,87,23
3366,3.645,0.594,0.15,3.2582,0.43,1.6411,9.8152,0.44,0.000245,0.07365,0.1653,0.63,0.64,37.2943,52.566,2.546,16.98,3.576,0.647,0.6639,3.01303,1,0.7875,707.9,3,0,23.0,24.75,1.76,5.27,47.3,13.3,0.0003946,5164.1026635182225,0,11.962,17.559,0,7.127,1.8913,0.65,1.77e-06,83,7
3367,4.893,0.62,0.849,5.3022,0.31,2.2229,7.4518,0.22,0.000627,0.107365,0.9597,0.29,0.33,-86.0533,77.055,8.071,10.041,5.702,0.811,0.948,4.04838,2,0.7986,1272.4,1,2,19.37,21.23,4.73,3.72,46.8,13.9,0.0006602,13041.06688433024,1,5.485,16.939,0,13.001,0.6722,0.76,1.48e-06,68,13
3368,2.597,0.511,0.284,3.6114,0.36,1.666,7.2384,0.56,0.000402,0.063046,0.5648,0.52,0.64,34.959,12.854,6.562,11.368,7.524,0.997,0.8526,5.00412,2,0.6978,891.4,4,2,18.45,26.88,1.65,5.03,37.8,10.4,0.0018895,12160.094656622061,0,3.812,8.627,0,3.964,2.9513,0.71,1.85e-06,56,22
3369,1.505,0.516,0.586,0.3126,0.51,2.9178,5.0431,0.39,0.000653,0.096142,0.4162,0.5,0.72,-42.0644,73.207,8.503,15.42,4.296,0.985,0.8983,3.49828,0,0.7702,642.8,4,2,23.77,25.51,5.85,4.38,38.2,15.6,0.0015797,3513.3309253982206,1,5.618,7.719,1,6.122,2.887,0.92,1.1e-06,117,24
3370,1.241,0.541,0.424,4.1975,0.49,1.1968,9.6337,0.51,0.000368,0.108685,0.6258,0.68,0.4,-21.1464,31.837,3.543,17.61,6.016,0.825,0.673,4.2081,0,0.8451,530.0,3,0,19.73,26.21,4.21,4.85,46.4,10.1,0.0002214,10763.828461526793,1,1.498,17.274,0,3.768,0.6062,0.97,1.43e-06,119,37
3371,1.432,0.336,0.678,0.6311,0.31,1.1058,6.2371,0.21,0.000432,0.128551,0.4182,0.8,0.88,-6.7323,20.317,2.825,12.657,5.714,0.637,0.9022,4.56065,2,0.7318,322.9,4,1,24.42,26.57,4.62,4.3,47.8,13.0,0.0012801,6427.234882027766,1,9.316,14.214,0,9.947,1.4728,0.96,1.7e-06,74,9
3372,3.949,0.731,0.483,5.6441,0.65,2.9299,8.109,0.29,0.000147,0.085948,0.9151,0.65,0.72,8.7437,88.748,2.839,13.295,5.959,0.73,0.6522,4.85754,1,0.7207,930.7,0,0,18.05,21.02,4.81,2.59,44.3,17.3,0.0013597,4139.420636008112,0,9.221,15.057,1,1.635,0.7148,0.79,1.28e-06,84,39
3373,3.085,0.748,0.357,2.6227,0.41,1.367,8.3632,0.29,0.00061,0.084263,0.6264,0.37,0.38,-38.9651,50.651,8.285,15.04,4.511,0.904,0.778,4.62361,2,0.5472,351.4,4,0,20.35,22.19,0.92,5.94,32.5,16.0,0.0005203,10801.342101472486,0,9.277,15.136,1,2.848,0.7129,0.97,1.01e-06,100,10
3374,5.62,0.262,0.323,6.9679,0.52,2.6219,3.4636,0.55,0.000499,0.078366,0.996,0.3,0.29,43.8282,82.231,3.601,10.498,4.153,0.677,0.8144,4.03645,0,0.7706,856.3,1,2,20.97,21.81,4.91,2.59,37.4,11.6,0.0006073,7907.765280692546,1,0.21,14.373,0,10.285,1.6764,0.78,1.79e-06,28,27
3375,3.284,0.642,0.572,4.8362,0.36,2.5932,11.9166,0.34,0.000375,0.127013,0.2498,0.26,0.87,-9.4307,50.466,7.492,17.625,4.041,0.841,0.6479,3.04736,0,0.7076,925.6,4,1,19.41,25.84,5.52,3.26,31.3,13.0,0.0019317,5122.163467424304,0,6.551,5.223,0,4.01,1.967,0.7,1.93e-06,59,21
3376,3.405,0.75,0.386,3.274,0.49,2.7427,7.3786,0.33,0.000143,0.128689,0.962,0.54,0.36,-28.049,78.877,4.82,11.76,5.009,0.653,0.8551,5.49351,0,0.6318,876.6,4,1,24.22,26.74,4.51,1.06,38.5,13.1,0.0015944,11562.965441305894,1,4.115,6.907,0,1.972,2.2025,0.9,1.53e-06,20,27
3377,6.096,0.203,0.422,0.8574,0.27,0.7387,8.6593,0.48,0.0007,0.071262,0.3228,0.2,0.49,-46.8441,90.086,5.84,7.484,5.228,0.902,0.6696,3.93094,2,0.7401,1074.0,2,2,21.83,22.27,4.52,4.87,34.2,15.8,0.0002181,11781.436932215916,1,2.76,9.517,1,2.528,2.499,0.74,1.12e-06,35,39
3378,4.442,0.416,0.344,3.3472,0.55,2.931,8.3819,0.45,0.000676,0.063083,0.5278,0.79,0.34,-3.5867,89.691,8.748,17.121,5.681,0.823,0.792,4.56529,2,0.7734,766.7,1,0,19.72,20.46,0.83,3.33,34.8,15.1,0.0019942,9857.03387166499,0,9.875,14.147,1,10.79,1.4212,0.91,1.01e-06,37,9
3379,6.563,0.664,0.867,3.0789,0.28,1.6266,11.0049,0.4,0.000129,0.057627,0.7159,0.31,0.61,-23.0644,27.966,9.259,13.23,5.691,0.825,0.7901,3.44905,1,0.5716,902.4,4,1,19.72,24.36,0.65,5.24,38.7,10.8,0.0019534,2136.588476215639,0,3.617,10.122,1,13.45,2.1001,0.85,2e-06,59,2
3380,6.191,0.548,0.741,5.4889,0.62,1.6255,4.0092,0.44,0.000102,0.107875,0.9167,0.53,0.66,0.559,14.231,6.868,16.574,6.488,0.764,0.8527,3.30438,2,0.8076,950.6,0,2,19.55,23.41,3.36,2.75,40.0,15.2,0.0017696,13804.320261078205,0,4.333,9.407,0,1.511,1.0839,0.85,1.52e-06,97,30
3381,1.454,0.619,0.168,1.8541,0.48,1.2447,3.8202,0.54,0.000332,0.083419,0.1308,0.48,0.78,72.0348,23.419,5.101,12.761,3.696,0.86,0.603,5.13207,0,0.5889,974.7,4,1,22.47,23.61,5.0,2.26,44.5,14.5,0.0008076,2052.274295971981,0,11.991,19.711,0,9.532,1.4713,0.7,1.71e-06,41,35
3382,5.708,0.286,0.564,3.0316,0.63,2.351,10.2107,0.35,0.00051,0.073261,0.4425,0.81,0.79,19.6424,95.74,5.292,10.979,4.122,0.723,0.8664,4.00696,0,0.5109,1099.3,3,0,19.34,23.16,0.67,0.23,34.9,15.0,0.0002362,2486.2553899833533,0,9.328,13.931,0,10.635,2.34,0.99,1.62e-06,87,29
3383,3.003,0.571,0.498,1.6149,0.57,2.5356,9.0843,0.53,0.000337,0.14918,0.689,0.24,0.79,26.7456,61.313,6.708,13.14,3.248,0.899,0.7293,3.54003,2,0.5398,650.6,0,2,20.61,25.74,5.25,1.18,33.1,11.8,0.0016472,4818.793613288426,0,10.976,19.636,1,11.24,2.8389,0.9,1.12e-06,107,2
3384,6.54,0.785,0.376,6.5957,0.29,1.2119,4.5,0.34,0.000354,0.071656,0.3041,0.85,0.83,-10.6843,29.228,7.146,7.215,5.229,0.777,0.8563,3.73,2,0.738,745.9,2,2,23.25,23.7,0.27,1.15,32.5,17.3,0.0019718,12866.515630939533,1,9.96,5.565,1,7.729,2.6342,0.95,1.64e-06,67,14
3385,1.872,0.339,0.564,5.273,0.65,0.8208,7.2188,0.21,0.00026,0.082854,0.8335,0.87,0.41,38.476,37.941,3.04,8.405,3.647,0.8,0.6698,3.68525,2,0.6801,1042.8,4,1,18.56,20.14,2.47,3.74,49.1,12.9,0.0019476,3385.3360462725263,1,2.615,7.667,1,6.17,1.9566,0.7,1.43e-06,67,25
3386,3.62,0.521,0.276,3.4274,0.61,1.5076,3.9041,0.32,0.000414,0.133227,0.714,0.33,0.74,-60.788,88.288,3.404,9.373,5.018,0.961,0.7688,3.84902,2,0.742,305.5,1,0,21.36,25.87,4.79,3.43,41.5,15.2,0.0014576,7570.897574903335,0,7.754,12.551,0,2.199,2.0001,0.83,1.49e-06,43,21
